,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
48,Collision,2019-02-19 10:41:00,2019-02-19 11:59:00,I-495N north @ MM 51.000,78,1.0
49,Collision,2019-02-19 10:47:00,2019-02-19 12:01:00,I-495N north @ MM 50.000,74,2.0
50,Collision,2019-02-19 14:39:00,2019-02-19 15:42:00,I-495S south @ MM 45.000,63,1.0
51,Collision,2019-02-19 23:22:00,2019-02-20 00:06:00,I-495N north @ MM 47.000,44,1.0
52,Collision,2019-02-20 07:45:00,2019-02-20 09:45:00,I-495N north @ MM 52.000,120,1.0
53,Collision,2019-02-20 11:18:00,2019-02-20 12:19:00,I-495N north @ MM 46.600,61,1.0
54,Collision,2019-02-20 12:17:00,2019-02-20 13:39:00,I-495S south @ MM 55.300,82,1.0
55,Collision,2019-02-20 12:40:00,2019-02-20 13:56:00,I-495S south @ MM 44.600,76,2.0
56,Collision,2019-02-20 13:54:00,2019-02-20 14:32:00,I-495S south @ MM 49.900,38,3.0
57,Collision,2019-02-20 13:44:00,2019-02-20 14:33:00,I-495N north @ MM 52.100,49,3.0
58,Collision,2019-02-20 15:44:00,2019-02-20 19:46:00,I-495N north @ MM 43.200,242,4.0
59,Collision,2019-02-20 16:33:00,2019-02-20 17:34:00,I-495S south @ MM 54.300,61,1.0
60,Collision,2019-02-21 11:23:00,2019-02-23 03:47:00,I-495N north @ MM 44.000,984,3.0
61,Collision,2019-02-22 09:13:00,2019-02-22 10:44:00,I-495N north @ MM 47.300,91,1.0
62,Collision,2019-02-22 14:19:00,2019-02-22 15:07:00,I-495N north @ MM 48.600,48,5.0
63,Collision,2019-02-22 15:51:00,2019-02-22 16:41:00,I-495S south @ MM 55.600,50,1.0
64,Collision,2019-02-22 17:32:00,2019-02-22 18:52:00,I-495N north @ MM 54.000,80,3.0
65,Collision,2019-02-22 18:53:00,2019-02-22 19:38:00,I-495N north @ MM 46.000,45,1.0
66,Collision,2019-02-22 18:58:00,2019-02-22 20:27:00,I-495N north @ MM 43.000,89,1.0
67,Collision,2019-02-22 20:15:00,2019-02-22 21:29:00,I-495N north @ MM 43.100,74,1.0
68,Collision,2019-02-23 16:14:00,2019-02-23 17:31:00,I-495S south @ MM 47.200,77,1.0
69,Collision,2019-02-23 21:04:00,2019-02-27 16:39:00,I-495N north @ MM 43.000,1175,
70,Collision,2019-02-23 23:28:00,2019-02-24 00:31:00,I-495S south @ MM 50.000,63,
71,Collision,2019-02-24 05:30:00,2019-02-24 06:11:00,I-495S south @ MM 48.600,41,2.0
72,Collision,2019-02-24 19:09:00,2019-02-24 20:40:00,I-495S south @ MM 47.000,91,
73,Collision,2019-02-25 18:35:00,2019-02-25 19:50:00,I-495S south @ MM 51.000,75,1.0
74,Collision,2019-02-26 02:13:00,2019-02-26 04:27:00,I-495S south @ MM 57.200,134,1.0
75,Collision,2019-02-26 07:03:00,2019-02-26 08:46:00,I-495N north @ MM 53.600,103,1.0
76,Collision,2019-02-26 08:51:00,2019-02-26 09:44:00,I-495N north @ MM 55.200,53,1.0
77,Collision,2019-02-26 15:36:00,2019-02-26 17:13:00,I-495N north @ MM 50.000,97,1.0
78,Collision,2019-02-27 16:12:00,2019-02-27 18:34:00,I-495S south @ MM 48.800,142,2.0
79,Collision,2019-02-27 17:30:00,2019-02-27 19:18:00,I-495S south @ MM 47.000,108,2.0
80,Collision,2019-02-27 17:51:00,2019-02-27 18:57:00,I-495S south @ MM 50.000,66,
81,Collision,2019-02-27 18:32:00,2019-02-27 19:47:00,I-495S south @ MM 50.100,75,
82,Collision,2019-02-27 19:05:00,2019-02-27 20:09:00,I-495N north @ MM 43.000,64,1.0
83,Collision,2019-02-27 19:28:00,2019-02-27 20:13:00,I-495S south @ MM 46.800,45,1.0
84,Collision,2019-02-28 09:05:00,2019-02-28 10:01:00,I-495N north @ MM 52.100,56,1.0
85,Collision,2019-02-28 10:36:00,2019-02-28 11:19:00,I-495N north @ MM 52.500,43,2.0
86,Collision,2019-02-28 18:40:00,2019-02-28 19:37:00,I-495N north @ MM 45.000,57,1.0
87,Collision,2019-02-28 19:06:00,2019-02-28 19:43:00,I-495N north @ MM 51.000,37,1.0
88,Collision,2019-02-28 19:50:00,2019-02-28 21:41:00,I-495S south @ MM 51.000,111,1.0
89,Collision,2019-02-28 19:56:00,2019-02-28 20:32:00,I-495N north @ MM 44.000,36,1.0
90,Collision,2019-02-28 20:19:00,2019-02-28 21:35:00,I-495S south @ MM 50.900,76,3.0
91,Collision,2019-02-01 15:17:00,2019-02-01 16:00:00,I-495N north @ MM 43.000,43,1.0
92,Collision,2019-02-01 20:15:00,2019-02-01 21:31:00,I-495N north @ MM 52.000,76,3.0
93,Collision,2019-02-02 00:24:00,2019-02-02 00:54:00,I-495N north @ MM 49.000,30,1.0
94,Collision,2019-02-02 02:09:00,2019-02-02 03:49:00,I-495N north @ MM 49.000,100,1.0
95,Collision,2019-02-02 06:22:00,2019-02-02 07:20:00,I-495S south @ MM 49.000,58,1.0
96,Collision,2019-02-02 08:03:00,2019-02-02 10:35:00,I-495N north @ MM 51.000,152,1.0
97,Collision,2019-02-02 08:34:00,2019-02-02 09:57:00,I-495N north @ MM 54.800,83,2.0
98,Collision,2019-02-02 08:37:00,2019-02-02 10:38:00,I-495S south @ MM 52.000,121,
99,Collision,2019-02-02 08:58:00,2019-02-02 09:58:00,I-495N north @ MM 43.000,60,2.0
100,Collision,2019-02-02 12:43:00,2019-02-02 14:26:00,I-495N north @ MM 54.000,103,1.0
101,Collision,2019-02-02 19:22:00,2019-02-02 20:50:00,I-495S south @ MM 47.000,88,3.0
102,Collision,2019-02-03 13:44:00,2019-02-03 14:39:00,I-66E east @ MM 63.700,55,1.0
103,Collision,2019-02-03 17:12:00,2019-02-05 03:03:00,I-66W west @ MM 53.000,591,3.0
104,Collision,2019-02-04 09:27:00,2019-02-04 10:08:00,I-66E east @ MM 61.800,41,2.0
105,Collision,2019-02-04 10:17:00,2019-02-04 11:08:00,I-66E east @ MM 69.500,51,1.0
106,Collision,2019-02-05 05:34:00,2019-02-05 06:26:00,I-66E east @ MM 56.500,52,1.0
107,Collision,2019-02-05 07:05:00,2019-02-06 08:04:00,I-66W west @ MM 53.500,59,1.0
108,Collision,2019-02-05 07:10:00,2019-02-05 07:55:00,I-66E east @ MM 56.300,45,1.0
109,Collision,2019-02-05 07:48:00,2019-02-05 08:48:00,I-66W west @ MM 68.200,60,2.0
110,Collision,2019-02-05 08:25:00,2019-02-05 09:12:00,I-66E east @ MM 53.000,47,
111,Collision,2019-02-05 11:37:00,2019-02-05 12:17:00,I-66E east @ MM 53.800,40,2.0
112,Collision,2019-02-05 14:15:00,2019-02-05 15:17:00,I-66W west @ MM 63.600,62,2.0
113,Collision,2019-02-05 15:10:00,2019-02-05 15:59:00,I-66W west @ MM 52.000,49,1.0
114,Collision,2019-02-05 15:49:00,2019-02-05 16:45:00,I-66E east @ MM 74.700,56,1.0
115,Collision,2019-02-05 16:32:00,2019-02-05 17:34:00,I-66W west @ MM 57.500,62,1.0
116,Collision,2019-02-06 09:51:00,2019-02-06 11:36:00,I-66E east @ MM 63.000,105,1.0
117,Collision,2019-02-06 17:43:00,2019-02-06 18:23:00,I-66W west @ MM 54.600,40,
118,Collision,2019-02-06 21:57:00,2019-02-06 23:18:00,I-66E east @ MM 63.100,81,3.0
119,Collision,2019-02-07 09:22:00,2019-02-07 10:53:00,I-66E east @ MM 64.000,91,1.0
120,Collision,2019-02-07 09:31:00,2019-02-07 10:39:00,I-66E east @ MM 56.000,68,1.0
121,Collision,2019-02-07 12:25:00,2019-02-07 13:28:00,I-66W west @ MM 53.000,63,1.0
122,Collision,2019-02-07 14:37:00,2019-02-07 15:46:00,I-66E east @ MM 68.900,69,1.0
123,Collision,2019-02-07 15:34:00,2019-02-07 16:49:00,I-66W west @ MM 54.500,75,1.0
124,Collision,2019-02-07 20:29:00,2019-02-07 21:18:00,I-66E east @ MM 74.700,49,1.0
125,Collision,2019-02-08 10:03:00,2019-02-08 11:11:00,I-66E east @ MM 57.900,68,1.0
126,Collision,2019-02-08 11:34:00,2019-02-08 12:52:00,I-66E east @ MM 54.000,78,3.0
127,Collision,2019-02-09 15:18:00,2019-02-09 16:55:00,I-66W west @ MM 53.900,97,1.0
128,Collision,2019-02-09 16:39:00,2019-02-09 17:10:00,I-66W west @ MM 53.800,31,1.0
129,Collision,2019-02-09 22:51:00,2019-02-10 00:05:00,I-66W west @ MM 70.000,74,2.0
130,Collision,2019-02-10 17:25:00,2019-02-10 17:58:00,I-66W west @ MM 52.000,33,4.0
131,Collision,2019-02-11 10:03:00,2019-02-11 10:40:00,I-66W west @ MM 54.000,37,1.0
132,Collision,2019-02-12 09:54:00,2019-02-12 11:14:00,I-66W west @ MM 72.000,80,2.0
133,Collision,2019-02-12 10:48:00,2019-02-12 11:35:00,I-66W west @ MM 60.500,47,4.0
134,Collision,2019-02-12 11:01:00,2019-02-12 12:00:00,I-66E east @ MM 64.000,59,1.0
135,Collision,2019-02-12 12:15:00,2019-02-12 13:28:00,I-66E east @ MM 63.500,73,2.0
136,Collision,2019-02-12 14:40:00,2019-02-12 16:10:00,I-66W west @ MM 60.600,90,1.0
137,Collision,2019-02-12 16:16:00,2019-02-12 19:02:00,I-66W west @ MM 70.600,166,1.0
138,Collision,2019-02-12 17:57:00,2019-02-12 20:30:00,I-66E east @ MM 66.000,153,1.0
139,Collision,2019-02-13 07:12:00,2019-02-13 08:54:00,I-66W west @ MM 53.900,102,1.0
140,Collision,2019-02-13 08:03:00,2019-02-13 08:48:00,I-66E east @ MM 64.200,45,2.0
141,Collision,2019-02-13 09:58:00,2019-02-13 11:45:00,I-66E east @ MM 58.800,107,2.0
142,Collision,2019-02-13 18:01:00,2019-02-14 22:41:00,I-66W west @ MM 53.000,280,1.0
143,Collision,2019-02-13 20:27:00,2019-02-13 21:36:00,I-66W west @ MM 52.000,69,1.0
144,Collision,2019-02-14 04:56:00,2019-02-14 05:33:00,I-66E east @ MM 60.000,37,2.0
145,Collision,2019-02-14 07:52:00,2019-02-14 08:40:00,I-66W west @ MM 55.300,48,1.0
146,Collision,2019-02-14 10:24:00,2019-02-14 10:59:00,I-66E east @ MM 54.700,35,1.0
147,Collision,2019-02-14 10:37:00,2019-02-14 11:11:00,I-66E east @ MM 64.500,34,1.0
148,Collision,2019-02-14 14:22:00,2019-02-14 15:01:00,I-66W west @ MM 53.000,39,2.0
149,Collision,2019-02-15 06:28:00,2019-02-15 07:48:00,I-66E east @ MM 55.000,80,1.0
150,Collision,2019-02-15 06:45:00,2019-02-15 07:50:00,I-66E east @ MM 52.500,65,2.0
151,Collision,2019-02-15 16:35:00,2019-02-15 17:14:00,I-66E east @ MM 74.600,39,1.0
152,Collision,2019-02-16 05:02:00,2019-02-16 06:56:00,I-66W west @ MM 63.000,114,1.0
153,Collision,2019-02-17 14:33:00,2019-02-17 15:12:00,I-66W west @ MM 53.000,39,1.0
154,Collision,2019-02-17 16:00:00,2019-02-17 16:41:00,I-66W west @ MM 53.000,41,1.0
155,Collision,2019-02-17 16:58:00,2019-02-17 17:44:00,I-66W west @ MM 53.000,46,1.0
156,Collision,2019-02-18 08:09:00,2019-02-18 09:17:00,I-66E east @ MM 65.000,68,1.0
157,Collision,2019-02-18 22:14:00,2019-02-18 22:47:00,I-66E east @ MM 64.000,33,1.0
158,Collision,2019-02-19 06:30:00,2019-02-19 07:11:00,I-66E east @ MM 53.100,41,1.0
159,Collision,2019-02-19 09:45:00,2019-02-19 10:19:00,I-66E east @ MM 63.600,34,1.0
160,Collision,2019-02-19 12:49:00,2019-02-19 13:41:00,I-66E east @ MM 64.100,52,1.0
161,Collision,2019-02-19 16:18:00,2019-02-19 17:00:00,I-66W west @ MM 57.300,42,1.0
162,Collision,2019-02-19 16:42:00,2019-02-19 17:20:00,I-66W west @ MM 55.300,38,1.0
163,Collision,2019-02-19 23:03:00,2019-02-19 23:36:00,I-66E east @ MM 64.000,33,1.0
164,Collision,2019-02-20 07:42:00,2019-02-20 08:33:00,I-66W west @ MM 55.000,51,2.0
165,Collision,2019-02-20 08:38:00,2019-02-20 09:16:00,I-66W west @ MM 70.300,38,2.0
166,Collision,2019-02-20 10:10:00,2019-02-20 11:20:00,I-66E east @ MM 73.000,70,1.0
167,Collision,2019-02-20 12:27:00,2019-02-20 12:59:00,I-66E east @ MM 73.000,32,2.0
168,Collision,2019-02-21 09:33:00,2019-02-21 11:00:00,I-66E east @ MM 64.000,87,
169,Collision,2019-02-21 10:03:00,2019-02-21 11:35:00,I-66W west @ MM 70.600,92,1.0
170,Collision,2019-02-21 12:05:00,2019-02-21 13:40:00,I-66E east @ MM 57.700,95,2.0
171,Collision,2019-02-21 13:46:00,2019-02-21 14:41:00,I-66W west @ MM 62.500,55,
172,Collision,2019-02-21 16:53:00,2019-02-21 18:46:00,I-66E east @ MM 64.200,113,1.0
173,Collision,2019-02-22 01:56:00,2019-02-22 02:35:00,I-66E east @ MM 53.000,39,1.0
174,Collision,2019-02-22 06:06:00,2019-02-22 06:55:00,I-66W west @ MM 53.900,49,1.0
175,Collision,2019-02-22 15:00:00,2019-02-22 16:43:00,I-66E east @ MM 63.600,103,1.0
176,Collision,2019-02-22 16:35:00,2019-02-23 06:55:00,I-66W west @ MM 53.000,860,1.0
177,Collision,2019-02-22 18:09:00,2019-02-22 19:22:00,I-66W west @ MM 57.000,73,2.0
178,Collision,2019-02-23 10:18:00,2019-02-23 11:00:00,I-66E east @ MM 52.000,42,1.0
179,Collision,2019-02-23 13:43:00,2019-02-23 14:19:00,I-66E east @ MM 63.400,36,1.0
180,Collision,2019-02-23 14:10:00,2019-02-23 14:47:00,I-66E east @ MM 54.500,37,1.0
181,Collision,2019-02-24 12:52:00,2019-02-24 13:52:00,I-66E east @ MM 63.400,60,1.0
182,Collision,2019-02-24 15:04:00,2019-02-24 16:19:00,I-66E east @ MM 69.000,75,1.0
183,Collision,2019-02-24 15:30:00,2019-02-24 17:01:00,I-66W west @ MM 53.900,91,2.0
184,Collision,2019-02-24 16:21:00,2019-02-24 17:44:00,I-66E east @ MM 64.400,83,1.0
185,Collision,2019-02-24 18:04:00,2019-02-24 19:21:00,I-66W west @ MM 54.000,77,4.0
186,Collision,2019-02-25 07:44:00,2019-02-25 09:01:00,I-66E east @ MM 63.600,77,1.0
187,Collision,2019-02-25 13:36:00,2019-02-25 14:14:00,I-66W west @ MM 64.000,38,1.0
188,Collision,2019-02-25 18:14:00,2019-02-25 18:50:00,I-66E east @ MM 53.000,36,1.0
189,Collision,2019-02-26 08:33:00,2019-02-26 09:35:00,I-66E east @ MM 57.000,62,1.0
190,Collision,2019-02-26 12:09:00,2019-02-26 12:56:00,I-66E east @ MM 74.700,47,1.0
191,Collision,2019-02-26 14:52:00,2019-02-26 16:16:00,I-66E east @ MM 62.000,84,2.0
192,Collision,2019-02-26 17:26:00,2019-02-26 18:42:00,I-66W west @ MM 55.000,76,1.0
193,Collision,2019-02-26 18:30:00,2019-02-26 19:22:00,I-66W west @ MM 52.000,52,1.0
194,Collision,2019-02-27 03:50:00,2019-02-27 05:20:00,I-66W west @ MM 71.300,90,1.0
195,Collision,2019-02-27 08:29:00,2019-02-27 09:10:00,I-66E east @ MM 57.500,41,1.0
196,Collision,2019-02-27 11:15:00,2019-02-27 12:07:00,I-66E east @ MM 64.000,52,1.0
197,Collision,2019-02-27 12:59:00,2019-02-27 13:51:00,I-66W west @ MM 54.100,52,4.0
198,Collision,2019-02-27 19:25:00,2019-02-27 20:23:00,I-66W west @ MM 55.500,58,
199,Collision,2019-02-28 09:28:00,2019-02-28 10:04:00,I-66W west @ MM 74.700,36,1.0
200,Collision,2019-02-28 10:48:00,2019-02-28 11:57:00,I-66E east @ MM 52.200,69,1.0
201,Collision,2019-02-28 12:22:00,2019-02-28 12:55:00,I-66E east @ MM 64.000,33,1.0
202,Collision,2019-02-01 04:24:00,2019-02-01 05:11:00,I-66E east @ MM 58.500,47,3.0
203,Collision,2019-02-01 07:20:00,2019-02-01 08:41:00,I-66E east @ MM 64.000,81,1.0
204,Collision,2019-02-01 07:39:00,2019-02-01 08:47:00,I-66E east @ MM 52.300,68,3.0
205,Collision,2019-02-01 12:03:00,2019-02-01 13:12:00,I-66W west @ MM 53.000,69,4.0
206,Collision,2019-02-02 03:24:00,2019-02-02 05:30:00,I-66W west @ MM 69.000,126,3.0
207,Collision,2019-02-02 05:22:00,2019-02-02 07:36:00,I-66W west @ MM 64.500,134,1.0
208,Collision,2019-02-02 05:49:00,2019-02-02 07:24:00,I-66E east @ MM 64.100,95,3.0
209,Collision,2019-02-02 05:54:00,2019-02-02 07:24:00,I-66E east @ MM 64.200,90,3.0
210,Collision,2019-02-02 06:14:00,2019-02-02 07:25:00,I-66E east @ MM 74.500,71,1.0
211,Collision,2019-02-02 06:37:00,2019-02-02 07:32:00,I-66E east @ MM 64.000,55,1.0
212,Collision,2019-02-02 08:47:00,2019-02-02 09:56:00,I-66E east @ MM 74.700,69,2.0
213,Collision,2019-02-02 09:11:00,2019-02-02 10:09:00,I-66E east @ MM 74.600,58,1.0
214,Collision,2019-02-02 09:14:00,2019-02-02 10:12:00,I-66E east @ MM 74.500,58,1.0
215,Collision,2019-02-02 09:21:00,2019-02-02 10:13:00,I-66E east @ MM 57.000,52,2.0
216,Collision,2019-02-02 11:35:00,2019-02-02 12:43:00,I-66W west @ MM 53.000,68,2.0
217,Collision,2019-02-02 11:52:00,2019-02-02 12:29:00,I-66E east @ MM 53.000,37,2.0
218,Collision,2019-02-02 20:36:00,2019-02-02 21:34:00,I-66E east @ MM 70.200,58,2.0
219,Collision,2019-02-03 01:56:00,2019-02-05 02:40:00,I-66E east @ MM 61.600,44,4.0
220,Collision,2019-02-08 12:36:00,2019-02-08 13:33:00,VA-7W west @ MM 49.380,57,1.0
221,Collision,2019-02-13 11:15:00,2019-02-13 13:02:00,VA-7E east @ MM 58.800,107,2.0
222,Collision,2019-02-20 05:38:00,2019-02-20 06:19:00,VA-7E east @ MM 47.290,41,2.0
