,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
25,Collision,2019-05-11 17:46:00,2019-05-11 18:26:00,I-495S south @ MM 50.000,40,1.0
26,Collision,2019-05-11 20:59:00,2019-05-11 21:36:00,I-495S south @ MM 54.000,37,1.0
27,Collision,2019-05-12 03:10:00,2019-05-12 04:28:00,I-495N north @ MM 43.000,78,1.0
28,Collision,2019-05-12 12:59:00,2019-05-12 13:44:00,I-495N north @ MM 47.000,45,1.0
29,Collision,2019-05-12 14:57:00,2019-05-12 16:17:00,I-495N north @ MM 44.300,80,2.0
30,Collision,2019-05-12 16:46:00,2019-05-12 17:33:00,I-495N north @ MM 47.200,47,1.0
31,Collision,2019-05-12 19:20:00,2019-05-12 20:06:00,I-495S south @ MM 51.000,46,2.0
32,Collision,2019-05-12 22:58:00,2019-05-12 23:47:00,I-495S south @ MM 57.000,49,2.0
33,Collision,2019-05-13 12:55:00,2019-05-13 13:58:00,I-495S south @ MM 49.100,63,2.0
34,Collision,2019-05-13 13:35:00,2019-05-13 14:27:00,I-495S south @ MM 48.200,52,1.0
35,Collision,2019-05-14 06:51:00,2019-05-14 08:03:00,I-495S south @ MM 55.000,72,1.0
36,Collision,2019-05-14 07:55:00,2019-05-14 09:16:00,I-495S south @ MM 49.800,81,1.0
37,Collision,2019-05-14 08:01:00,2019-05-14 09:20:00,I-495S south @ MM 49.900,79,3.0
38,Collision,2019-05-14 11:37:00,2019-05-14 12:32:00,I-495N north @ MM 47.400,55,1.0
39,Collision,2019-05-14 19:20:00,2019-05-14 20:22:00,I-495N north @ MM 43.000,62,1.0
40,Collision,2019-05-14 19:15:00,2019-05-14 20:31:00,I-495S south @ MM 47.000,76,1.0
41,Collision,2019-05-14 23:11:00,2019-05-15 00:25:00,I-495S south @ MM 50.000,74,2.0
42,Collision,2019-05-15 08:43:00,2019-05-15 09:42:00,I-495N north @ MM 54.000,59,3.0
43,Collision,2019-05-15 23:17:00,2019-05-16 00:10:00,I-495S south @ MM 52.000,53,1.0
44,Collision,2019-05-16 00:12:00,2019-05-16 00:58:00,I-495S south @ MM 50.000,46,1.0
45,Collision,2019-05-16 10:42:00,2019-05-16 12:18:00,I-495N north @ MM 46.400,96,1.0
46,Collision,2019-05-16 15:09:00,2019-05-16 16:09:00,I-495S south @ MM 50.200,60,1.0
47,Collision,2019-05-17 01:34:00,2019-05-17 02:43:00,I-495S south @ MM 57.000,69,1.0
48,Collision,2019-05-17 14:02:00,2019-05-17 14:57:00,I-495N north @ MM 45.500,55,1.0
49,Collision,2019-05-17 17:40:00,2019-05-17 20:55:00,I-495S south @ MM 50.000,195,1.0
50,Collision,2019-05-17 21:37:00,2019-05-17 22:37:00,I-495N north @ MM 55.400,60,2.0
51,Collision,2019-05-19 11:06:00,2019-05-19 12:15:00,I-495S south @ MM 48.400,69,4.0
52,Collision,2019-05-20 14:44:00,2019-05-20 15:27:00,I-495S south @ MM 50.400,43,1.0
53,Collision,2019-05-20 18:03:00,2019-05-20 19:02:00,I-495N north @ MM 43.000,59,1.0
54,Collision,2019-05-21 06:58:00,2019-05-21 08:34:00,I-495N north @ MM 52.100,96,2.0
55,Collision,2019-05-21 07:13:00,2019-05-21 10:25:00,I-495N north @ MM 54.800,192,4.0
56,Collision,2019-05-21 07:25:00,2019-05-21 09:17:00,I-495N north @ MM 42.500,112,1.0
57,Collision,2019-05-21 16:52:00,2019-05-21 18:01:00,I-495S south @ MM 42.500,69,
58,Collision,2019-05-22 11:23:00,2019-05-22 12:28:00,I-495N north @ MM 42.800,65,3.0
59,Collision,2019-05-22 14:31:00,2019-05-22 15:45:00,I-495N north @ MM 42.600,74,2.0
60,Collision,2019-05-22 18:49:00,2019-05-22 20:34:00,I-495S south @ MM 45.800,105,1.0
61,Collision,2019-05-23 01:01:00,2019-05-23 01:38:00,I-495S south @ MM 53.000,37,1.0
62,Collision,2019-05-23 03:46:00,2019-05-23 04:52:00,I-495S south @ MM 47.400,66,1.0
63,Collision,2019-05-23 09:28:00,2019-05-23 10:03:00,I-495N north @ MM 46.000,35,1.0
64,Collision,2019-05-23 15:58:00,2019-05-23 17:52:00,I-495N north @ MM 47.000,114,1.0
65,Collision,2019-05-23 22:49:00,2019-05-23 23:23:00,I-495S south @ MM 53.000,34,1.0
66,Collision,2019-05-24 06:31:00,2019-05-24 07:01:00,I-495N north @ MM 53.800,30,1.0
67,Collision,2019-05-24 07:29:00,2019-05-24 08:24:00,I-495N north @ MM 56.300,55,1.0
68,Collision,2019-05-24 14:28:00,2019-05-24 15:33:00,I-495N north @ MM 45.000,65,1.0
69,Collision,2019-05-24 19:44:00,2019-05-24 20:31:00,I-495S south @ MM 56.000,47,2.0
70,Collision,2019-05-25 21:53:00,2019-05-25 22:36:00,I-495S south @ MM 57.000,43,1.0
71,Collision,2019-05-26 08:18:00,2019-05-26 09:35:00,I-495N north @ MM 52.000,77,2.0
72,Collision,2019-05-26 13:09:00,2019-05-26 14:21:00,I-495S south @ MM 50.000,72,
73,Collision,2019-05-26 21:44:00,2019-05-26 22:43:00,I-495S south @ MM 50.000,59,1.0
74,Collision,2019-05-27 15:29:00,2019-05-27 16:27:00,I-495S south @ MM 46.700,58,1.0
75,Collision,2019-05-28 07:23:00,2019-05-28 08:09:00,I-495S south @ MM 49.000,46,2.0
76,Collision,2019-05-28 07:58:00,2019-05-28 08:46:00,I-495S south @ MM 46.600,48,1.0
77,Collision,2019-05-28 08:57:00,2019-05-28 09:38:00,I-495N north @ MM 45.200,41,1.0
78,Collision,2019-05-28 17:55:00,2019-05-28 19:12:00,I-495N north @ MM 43.000,77,1.0
79,Collision,2019-05-28 18:38:00,2019-05-28 19:17:00,I-495S south @ MM 47.000,39,1.0
80,Collision,2019-05-29 08:12:00,2019-05-29 09:28:00,I-495N north @ MM 43.000,76,2.0
81,Collision,2019-05-29 14:11:00,2019-05-29 14:50:00,I-495N north @ MM 44.400,39,1.0
82,Collision,2019-05-29 15:53:00,2019-05-29 17:41:00,I-495N north @ MM 43.500,108,1.0
83,Collision,2019-05-29 17:18:00,2019-05-29 18:14:00,I-495N north @ MM 42.900,56,1.0
84,Collision,2019-05-29 19:57:00,2019-05-29 23:32:00,I-495S south @ MM 47.600,215,3.0
85,Collision,2019-05-29 23:40:00,2019-05-30 00:26:00,I-495S south @ MM 50.000,46,1.0
86,Collision,2019-05-30 01:18:00,2019-05-30 02:05:00,I-495S south @ MM 57.000,47,3.0
87,Collision,2019-05-30 08:32:00,2019-05-30 10:23:00,I-495N north @ MM 56.300,111,1.0
88,Collision,2019-05-30 10:38:00,2019-05-30 11:29:00,I-495S south @ MM 46.100,51,1.0
89,Collision,2019-05-30 13:08:00,2019-05-30 14:09:00,I-495S south @ MM 51.000,61,1.0
90,Collision,2019-05-30 17:15:00,2019-05-30 18:28:00,I-495N north @ MM 42.800,73,1.0
91,Collision,2019-05-30 18:51:00,2019-05-30 20:10:00,I-495N north @ MM 57.000,79,1.0
92,Collision,2019-05-30 18:57:00,2019-05-30 20:20:00,I-495N north @ MM 43.000,83,1.0
93,Collision,2019-05-31 12:28:00,2019-05-31 13:06:00,I-495N north @ MM 50.000,38,1.0
94,Collision,2019-05-31 15:10:00,2019-05-31 16:13:00,I-495N north @ MM 50.500,63,1.0
95,Collision,2019-05-01 10:01:00,2019-05-01 10:33:00,I-66E east @ MM 68.200,32,1.0
96,Collision,2019-05-01 11:26:00,2019-05-01 13:02:00,I-66E east @ MM 52.300,96,2.0
97,Collision,2019-05-01 14:32:00,2019-05-01 15:31:00,I-66E east @ MM 61.600,59,1.0
98,Collision,2019-05-01 17:02:00,2019-05-01 17:51:00,I-66E east @ MM 53.200,49,2.0
99,Collision,2019-05-01 19:59:00,2019-05-01 20:30:00,I-66E east @ MM 67.600,31,1.0
100,Collision,2019-05-01 22:34:00,2019-05-01 23:23:00,I-66W west @ MM 65.000,49,3.0
101,Collision,2019-05-02 02:28:00,2019-05-02 04:10:00,I-66W west @ MM 67.400,102,2.0
102,Collision,2019-05-02 05:48:00,2019-05-02 06:55:00,I-66W west @ MM 74.700,67,2.0
103,Collision,2019-05-02 06:01:00,2019-05-02 07:46:00,I-66E east @ MM 64.000,105,1.0
104,Collision,2019-05-02 06:23:00,2019-05-02 07:46:00,I-66E east @ MM 64.000,83,2.0
105,Collision,2019-05-02 08:58:00,2019-05-02 10:55:00,I-66W west @ MM 64.700,117,1.0
106,Collision,2019-05-03 15:48:00,2019-05-03 17:43:00,I-66W west @ MM 63.400,115,1.0
107,Collision,2019-05-03 16:34:00,2019-05-03 17:43:00,I-66W west @ MM 53.000,69,1.0
108,Collision,2019-05-03 17:58:00,2019-05-03 18:49:00,I-66W west @ MM 52.100,51,1.0
109,Collision,2019-05-03 18:09:00,2019-05-03 20:33:00,I-66E east @ MM 55.200,144,1.0
110,Collision,2019-05-03 18:15:00,2019-05-03 20:09:00,I-66E east @ MM 63.600,114,1.0
111,Collision,2019-05-03 18:39:00,2019-05-03 19:43:00,I-66E east @ MM 63.800,64,2.0
112,Collision,2019-05-03 23:46:00,2019-05-04 00:46:00,I-66E east @ MM 63.400,60,1.0
113,Collision,2019-05-04 13:39:00,2019-05-04 14:30:00,I-66W west @ MM 53.000,51,1.0
114,Collision,2019-05-04 22:33:00,2019-05-05 00:10:00,I-66W west @ MM 62.100,97,1.0
115,Collision,2019-05-04 23:30:00,2019-05-05 01:10:00,I-66W west @ MM 67.500,100,3.0
116,Collision,2019-05-05 00:38:00,2019-05-05 01:23:00,I-66W west @ MM 56.000,45,4.0
117,Collision,2019-05-05 01:00:00,2019-05-05 04:03:00,I-66W west @ MM 52.000,183,5.0
118,Collision,2019-05-05 03:30:00,2019-05-05 04:41:00,I-66W west @ MM 59.000,71,6.0
119,Collision,2019-05-05 05:52:00,2019-05-05 06:57:00,I-66W west @ MM 61.000,65,6.0
120,Collision,2019-05-05 10:47:00,2019-05-05 12:01:00,I-66E east @ MM 64.800,74,1.0
121,Collision,2019-05-05 11:54:00,2019-05-05 12:35:00,I-66E east @ MM 63.700,41,1.0
122,Collision,2019-05-05 15:01:00,2019-05-05 16:19:00,I-66W west @ MM 54.200,78,2.0
123,Collision,2019-05-05 15:27:00,2019-05-05 16:22:00,I-66W west @ MM 72.300,55,2.0
124,Collision,2019-05-05 18:30:00,2019-05-05 19:30:00,I-66E east @ MM 58.700,60,1.0
125,Collision,2019-05-06 02:49:00,2019-05-06 03:53:00,I-66W west @ MM 71.700,64,1.0
126,Collision,2019-05-06 07:01:00,2019-05-06 07:31:00,I-66E east @ MM 58.400,30,1.0
127,Collision,2019-05-06 13:40:00,2019-05-06 14:47:00,I-66E east @ MM 55.400,67,1.0
128,Collision,2019-05-06 15:38:00,2019-05-06 17:17:00,I-66W west @ MM 64.000,99,3.0
129,Collision,2019-05-06 16:47:00,2019-05-06 17:21:00,I-66W west @ MM 64.600,34,1.0
130,Collision,2019-05-06 17:51:00,2019-05-06 18:28:00,I-66W west @ MM 63.200,37,1.0
131,Collision,2019-05-07 00:27:00,2019-05-07 01:47:00,I-66W west @ MM 57.600,80,3.0
132,Collision,2019-05-07 07:02:00,2019-05-07 07:54:00,I-66E east @ MM 57.000,52,1.0
133,Collision,2019-05-07 07:06:00,2019-05-07 08:15:00,I-66E east @ MM 56.200,69,1.0
134,Collision,2019-05-07 09:27:00,2019-05-07 10:43:00,I-66W west @ MM 69.500,76,1.0
135,Collision,2019-05-07 16:45:00,2019-05-07 17:15:00,I-66W west @ MM 60.500,30,1.0
136,Collision,2019-05-07 17:30:00,2019-05-07 18:18:00,I-66W west @ MM 60.000,48,4.0
137,Collision,2019-05-07 18:25:00,2019-05-07 19:04:00,I-66E east @ MM 59.300,39,2.0
138,Collision,2019-05-08 01:10:00,2019-05-08 01:48:00,I-66E east @ MM 60.240,38,6.0
139,Collision,2019-05-08 07:42:00,2019-05-08 08:33:00,I-66W west @ MM 54.000,51,1.0
140,Collision,2019-05-08 14:40:00,2019-05-08 15:31:00,I-66W west @ MM 52.800,51,1.0
141,Collision,2019-05-08 15:05:00,2019-05-08 16:26:00,I-66E east @ MM 64.100,81,2.0
142,Collision,2019-05-08 18:35:00,2019-05-08 19:53:00,I-66W west @ MM 61.600,78,1.0
143,Collision,2019-05-08 18:41:00,2019-05-08 20:02:00,I-66W west @ MM 52.400,81,1.0
144,Collision,2019-05-08 19:05:00,2019-05-08 20:01:00,I-66W west @ MM 62.000,56,
145,Collision,2019-05-08 19:30:00,2019-05-08 21:21:00,I-66W west @ MM 62.400,111,3.0
146,Collision,2019-05-08 23:30:00,2019-05-09 00:54:00,I-66W west @ MM 58.000,84,3.0
147,Collision,2019-05-09 12:03:00,2019-05-09 13:02:00,I-66E east @ MM 60.000,59,3.0
148,Collision,2019-05-09 13:43:00,2019-05-09 14:59:00,I-66E east @ MM 60.500,76,3.0
149,Collision,2019-05-09 16:16:00,2019-05-09 17:12:00,I-66E east @ MM 63.600,56,1.0
150,Collision,2019-05-09 17:50:00,2019-05-09 18:24:00,I-66E east @ MM 58.800,34,2.0
151,Collision,2019-05-10 08:24:00,2019-05-10 09:42:00,I-66E east @ MM 62.000,78,1.0
152,Collision,2019-05-10 08:37:00,2019-05-10 09:38:00,I-66W west @ MM 54.900,61,1.0
153,Collision,2019-05-10 16:21:00,2019-05-10 18:53:00,I-66W west @ MM 55.000,152,1.0
154,Collision,2019-05-10 16:19:00,2019-05-10 17:21:00,I-66W west @ MM 62.300,62,2.0
155,Collision,2019-05-10 22:57:00,2019-05-11 00:28:00,I-66E east @ MM 54.400,91,1.0
156,Collision,2019-05-10 23:45:00,2019-05-11 00:24:00,I-66W west @ MM 57.000,39,3.0
157,Collision,2019-05-11 03:02:00,2019-05-11 04:21:00,I-66E east @ MM 57.000,79,2.0
158,Collision,2019-05-11 12:47:00,2019-05-11 13:44:00,I-66W west @ MM 54.900,57,2.0
159,Collision,2019-05-11 12:54:00,2019-05-11 13:34:00,I-66E east @ MM 63.500,40,1.0
160,Collision,2019-05-11 13:10:00,2019-05-11 13:46:00,I-66E east @ MM 62.000,36,3.0
161,Collision,2019-05-11 14:28:00,2019-05-11 15:33:00,I-66W west @ MM 70.200,65,2.0
162,Collision,2019-05-11 19:48:00,2019-05-11 20:43:00,I-66W west @ MM 53.600,55,2.0
163,Collision,2019-05-11 20:31:00,2019-05-11 21:17:00,I-66W west @ MM 62.000,46,1.0
164,Collision,2019-05-12 06:29:00,2019-05-12 07:19:00,I-66W west @ MM 59.100,50,1.0
165,Collision,2019-05-12 10:32:00,2019-05-12 11:07:00,I-66W west @ MM 55.200,35,1.0
166,Collision,2019-05-12 11:29:00,2019-05-12 12:10:00,I-66E east @ MM 61.400,41,1.0
167,Collision,2019-05-12 12:42:00,2019-05-12 14:37:00,I-66W west @ MM 54.200,115,1.0
168,Collision,2019-05-12 12:47:00,2019-05-12 13:45:00,I-66E east @ MM 63.600,58,1.0
169,Collision,2019-05-12 17:16:00,2019-05-12 18:11:00,I-66E east @ MM 64.000,55,1.0
170,Collision,2019-05-12 19:13:00,2019-05-12 19:43:00,I-66E east @ MM 64.300,30,1.0
171,Collision,2019-05-12 20:25:00,2019-05-12 21:44:00,I-66E east @ MM 62.000,79,
172,Collision,2019-05-13 09:33:00,2019-05-13 10:32:00,I-66E east @ MM 63.700,59,1.0
173,Collision,2019-05-13 12:46:00,2019-05-13 13:56:00,I-66E east @ MM 63.700,70,2.0
174,Collision,2019-05-13 17:23:00,2019-05-13 18:22:00,I-66W west @ MM 63.100,59,1.0
175,Collision,2019-05-15 07:14:00,2019-05-15 07:54:00,I-66E east @ MM 60.100,40,1.0
176,Collision,2019-05-15 09:55:00,2019-05-15 10:33:00,I-66W west @ MM 59.300,38,1.0
177,Collision,2019-05-15 14:02:00,2019-05-15 16:16:00,I-66W west @ MM 54.800,134,1.0
178,Collision,2019-05-15 17:17:00,2019-05-15 18:38:00,I-66W west @ MM 62.100,81,1.0
179,Collision,2019-05-15 17:34:00,2019-05-15 22:37:00,I-66W west @ MM 70.000,303,5.0
180,Collision,2019-05-15 18:06:00,2019-05-15 19:18:00,I-66W west @ MM 53.000,72,1.0
181,Collision,2019-05-15 18:22:00,2019-05-15 20:19:00,I-66E east @ MM 64.000,117,1.0
182,Collision,2019-05-15 19:42:00,2019-05-15 20:23:00,I-66E east @ MM 69.900,41,1.0
183,Collision,2019-05-16 06:45:00,2019-05-16 07:16:00,I-66W west @ MM 68.000,31,1.0
184,Collision,2019-05-16 14:59:00,2019-05-16 16:24:00,I-66E east @ MM 65.600,85,1.0
185,Collision,2019-05-16 16:05:00,2019-05-16 17:14:00,I-66E east @ MM 61.800,69,1.0
186,Collision,2019-05-16 17:46:00,2019-05-16 18:35:00,I-66E east @ MM 74.700,49,1.0
187,Collision,2019-05-17 00:09:00,2019-05-17 00:53:00,I-66W west @ MM 64.000,44,1.0
188,Collision,2019-05-17 09:29:00,2019-05-17 11:29:00,I-66E east @ MM 74.500,120,1.0
189,Collision,2019-05-17 11:59:00,2019-05-17 12:57:00,I-66E east @ MM 64.000,58,2.0
190,Collision,2019-05-17 14:59:00,2019-05-17 15:58:00,I-66E east @ MM 74.000,59,4.0
191,Collision,2019-05-17 16:24:00,2019-05-17 17:52:00,I-66E east @ MM 61.500,88,3.0
192,Collision,2019-05-17 18:16:00,2019-05-17 18:47:00,I-66E east @ MM 61.000,31,1.0
193,Collision,2019-05-17 17:22:00,2019-05-17 18:09:00,I-66W west @ MM 54.900,47,3.0
194,Collision,2019-05-18 06:31:00,2019-05-18 07:06:00,I-66E east @ MM 60.500,35,1.0
195,Collision,2019-05-18 10:48:00,2019-05-18 11:28:00,I-66E east @ MM 64.100,40,1.0
196,Collision,2019-05-18 13:56:00,2019-05-18 14:47:00,I-66W west @ MM 55.500,51,1.0
197,Collision,2019-05-19 13:33:00,2019-05-19 14:16:00,I-66E east @ MM 63.800,43,1.0
198,Collision,2019-05-19 18:48:00,2019-05-19 20:14:00,I-66E east @ MM 69.300,86,1.0
199,Collision,2019-05-19 18:59:00,2019-05-19 19:36:00,I-66E east @ MM 53.000,37,1.0
200,Collision,2019-05-20 06:58:00,2019-05-20 08:56:00,I-66W west @ MM 54.000,118,1.0
201,Collision,2019-05-20 08:46:00,2019-05-20 10:55:00,I-66E east @ MM 52.000,129,1.0
202,Collision,2019-05-20 08:53:00,2019-05-20 09:55:00,I-66W west @ MM 60.000,62,1.0
203,Collision,2019-05-20 22:43:00,2019-05-21 00:04:00,I-66W west @ MM 52.000,81,1.0
204,Collision,2019-05-21 06:28:00,2019-05-21 07:19:00,I-66E east @ MM 52.000,51,1.0
205,Collision,2019-05-21 07:56:00,2019-05-21 08:38:00,I-66E east @ MM 63.000,42,1.0
206,Collision,2019-05-21 09:36:00,2019-05-21 10:43:00,I-66W west @ MM 53.000,67,3.0
207,Collision,2019-05-21 20:30:00,2019-05-21 21:33:00,I-66W west @ MM 52.000,63,4.0
208,Collision,2019-05-22 05:05:00,2019-05-22 05:58:00,I-66E east @ MM 73.000,53,1.0
209,Collision,2019-05-22 05:27:00,2019-05-22 06:47:00,I-66E east @ MM 52.600,80,1.0
210,Collision,2019-05-22 06:28:00,2019-05-22 07:48:00,I-66E east @ MM 61.000,80,1.0
211,Collision,2019-05-22 09:29:00,2019-05-22 10:40:00,I-66E east @ MM 60.000,71,1.0
212,Collision,2019-05-22 09:58:00,2019-05-22 10:42:00,I-66E east @ MM 57.000,44,2.0
213,Collision,2019-05-22 11:03:00,2019-05-22 13:46:00,I-66E east @ MM 62.000,163,1.0
214,Collision,2019-05-22 13:07:00,2019-05-22 13:47:00,I-66E east @ MM 64.200,40,1.0
215,Collision,2019-05-22 15:25:00,2019-05-22 16:12:00,I-66W west @ MM 62.000,47,2.0
216,Collision,2019-05-22 17:15:00,2019-05-22 18:44:00,I-66W west @ MM 64.600,89,1.0
217,Collision,2019-05-22 19:32:00,2019-05-22 20:39:00,I-66E east @ MM 69.000,67,1.0
218,Collision,2019-05-22 21:33:00,2019-05-22 22:24:00,I-66W west @ MM 66.000,51,2.0
219,Collision,2019-05-22 22:16:00,2019-05-22 23:31:00,I-66W west @ MM 71.600,75,3.0
220,Collision,2019-05-23 13:39:00,2019-05-23 14:29:00,I-66E east @ MM 64.200,50,3.0
221,Collision,2019-05-23 17:14:00,2019-05-23 18:29:00,I-66E east @ MM 70.100,75,1.0
222,Collision,2019-05-24 06:26:00,2019-05-24 08:08:00,I-66E east @ MM 64.100,102,1.0
223,Collision,2019-05-24 08:53:00,2019-05-24 09:51:00,I-66E east @ MM 71.200,58,2.0
224,Collision,2019-05-24 12:54:00,2019-05-24 13:34:00,I-66E east @ MM 63.600,40,1.0
225,Collision,2019-05-24 17:41:00,2019-05-24 18:15:00,I-66E east @ MM 63.100,34,1.0
226,Collision,2019-05-24 17:49:00,2019-05-24 19:16:00,I-66W west @ MM 53.000,87,1.0
227,Collision,2019-05-24 19:20:00,2019-05-24 20:15:00,I-66E east @ MM 60.000,55,1.0
228,Collision,2019-05-25 09:28:00,2019-05-25 10:09:00,I-66E east @ MM 62.000,41,1.0
229,Collision,2019-05-25 12:28:00,2019-05-25 13:43:00,I-66E east @ MM 64.000,75,1.0
230,Collision,2019-05-25 14:38:00,2019-05-25 16:09:00,I-66E east @ MM 63.700,91,2.0
231,Collision,2019-05-25 18:55:00,2019-05-25 19:37:00,I-66E east @ MM 55.100,42,2.0
232,Collision,2019-05-26 07:54:00,2019-05-26 08:35:00,I-66E east @ MM 70.500,41,1.0
233,Collision,2019-05-26 10:43:00,2019-05-26 11:56:00,I-66E east @ MM 62.000,73,1.0
234,Collision,2019-05-26 10:57:00,2019-05-26 11:27:00,I-66E east @ MM 60.900,30,1.0
235,Collision,2019-05-26 13:12:00,2019-05-26 14:23:00,I-66W west @ MM 68.200,71,1.0
236,Collision,2019-05-26 16:25:00,2019-05-26 17:44:00,I-66E east @ MM 54.300,79,3.0
237,Collision,2019-05-26 17:05:00,2019-05-26 18:17:00,I-66E east @ MM 63.800,72,1.0
238,Collision,2019-05-27 14:43:00,2019-05-27 18:45:00,I-66E east @ MM 63.000,242,1.0
239,Collision,2019-05-27 15:07:00,2019-05-27 16:14:00,I-66E east @ MM 63.800,67,3.0
240,Collision,2019-05-27 18:39:00,2019-05-27 20:25:00,I-66E east @ MM 63.900,106,1.0
241,Collision,2019-05-27 21:24:00,2019-05-27 22:49:00,I-66E east @ MM 53.000,85,6.0
242,Collision,2019-05-28 08:56:00,2019-05-28 09:39:00,I-66E east @ MM 53.000,43,1.0
243,Collision,2019-05-28 10:08:00,2019-05-28 11:14:00,I-66E east @ MM 69.600,66,1.0
244,Collision,2019-05-28 17:23:00,2019-05-28 18:43:00,I-66W west @ MM 53.000,80,1.0
245,Collision,2019-05-28 19:11:00,2019-05-28 20:22:00,I-66W west @ MM 52.000,71,1.0
246,Collision,2019-05-29 05:39:00,2019-05-29 06:46:00,I-66E east @ MM 68.700,67,1.0
247,Collision,2019-05-29 08:32:00,2019-05-29 09:55:00,I-66W west @ MM 54.200,83,3.0
248,Collision,2019-05-29 08:40:00,2019-05-29 09:40:00,I-66E east @ MM 69.000,60,1.0
249,Collision,2019-05-29 08:57:00,2019-05-29 10:09:00,I-66E east @ MM 53.200,72,1.0
250,Collision,2019-05-29 14:12:00,2019-05-29 15:07:00,I-66E east @ MM 52.300,55,1.0
251,Collision,2019-05-29 16:28:00,2019-05-29 17:41:00,I-66W west @ MM 62.300,73,1.0
252,Collision,2019-05-29 17:16:00,2019-05-29 18:45:00,I-66E east @ MM 63.800,89,1.0
253,Collision,2019-05-29 18:20:00,2019-05-29 19:40:00,I-66E east @ MM 55.500,80,2.0
254,Collision,2019-05-29 19:11:00,2019-05-29 23:32:00,I-66E east @ MM 63.900,261,1.0
255,Collision,2019-05-30 12:58:00,2019-05-30 14:11:00,I-66E east @ MM 63.800,73,3.0
256,Collision,2019-05-30 16:40:00,2019-05-30 17:53:00,I-66W west @ MM 53.900,73,2.0
257,Collision,2019-05-30 23:50:00,2019-05-31 00:38:00,I-66W west @ MM 52.000,48,5.0
258,Collision,2019-05-31 06:33:00,2019-05-31 07:31:00,I-66W west @ MM 55.800,58,2.0
259,Collision,2019-05-31 06:55:00,2019-05-31 07:44:00,I-66E east @ MM 62.100,49,1.0
260,Collision,2019-05-31 07:46:00,2019-05-31 08:23:00,I-66W west @ MM 59.100,37,1.0
261,Collision,2019-05-31 09:14:00,2019-05-31 10:51:00,I-66E east @ MM 63.600,97,1.0
262,Collision,2019-05-31 09:06:00,2019-05-31 11:04:00,I-66E east @ MM 62.000,118,1.0
263,Collision,2019-05-31 10:02:00,2019-05-31 11:01:00,I-66E east @ MM 70.000,59,1.0
264,Collision,2019-05-31 15:22:00,2019-05-31 16:37:00,I-66W west @ MM 72.700,75,1.0
265,Collision,2019-05-31 16:44:00,2019-05-31 17:15:00,I-66E east @ MM 69.000,31,1.0
266,Collision,2019-05-31 17:39:00,2019-05-31 20:11:00,I-66E east @ MM 64.000,152,2.0
267,Collision,2019-05-31 20:44:00,2019-05-31 21:29:00,I-66W west @ MM 66.000,45,2.0
