,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
244,Collision,2019-01-13 06:59:00,2019-01-13 07:38:00,I-495N north @ MM 47.000,39,
245,Collision,2019-01-13 20:04:00,2019-01-13 21:59:00,I-495N north @ MM 46.200,115,
246,Collision,2019-01-14 00:13:00,2019-01-14 01:54:00,I-495S south @ MM 43.300,101,2.0
247,Collision,2019-01-14 06:29:00,2019-01-14 08:48:00,I-495S south @ MM 43.500,139,3.0
248,Collision,2019-01-15 15:41:00,2019-01-15 16:42:00,I-495N north @ MM 45.100,61,5.0
249,Collision,2019-01-15 18:54:00,2019-01-15 19:40:00,I-495S south @ MM 43.800,46,1.0
250,Collision,2019-01-16 12:03:00,2019-01-21 08:08:00,I-495N north @ MM 50.100,6965,
251,Collision,2019-01-16 12:38:00,2019-01-16 13:21:00,I-495S south @ MM 44.400,43,1.0
252,Collision,2019-01-16 17:33:00,2019-01-16 18:52:00,I-495S south @ MM 43.000,79,1.0
253,Collision,2019-01-16 20:40:00,2019-01-16 21:19:00,I-495S south @ MM 48.400,39,2.0
254,Collision,2019-01-17 10:14:00,2019-01-17 11:23:00,I-495S south @ MM 45.600,69,3.0
255,Collision,2019-01-17 15:16:00,2019-01-17 15:59:00,I-495N north @ MM 47.300,43,1.0
256,Collision,2019-01-17 16:28:00,2019-01-17 18:35:00,I-495S south @ MM 50.000,127,1.0
257,Collision,2019-01-17 17:33:00,2019-01-17 18:38:00,I-495S south @ MM 43.000,65,1.0
258,Collision,2019-01-18 13:57:00,2019-01-18 15:13:00,I-495S south @ MM 51.000,76,1.0
259,Collision,2019-01-18 14:20:00,2019-01-18 18:58:00,I-495N north @ MM 43.400,278,4.0
260,Collision,2019-01-18 18:23:00,2019-01-18 20:03:00,I-495S south @ MM 44.000,100,2.0
261,Collision,2019-01-18 20:47:00,2019-01-18 21:54:00,I-495S south @ MM 50.500,67,2.0
262,Collision,2019-01-19 12:04:00,2019-01-19 12:54:00,I-495N north @ MM 47.200,50,1.0
263,Collision,2019-01-20 01:21:00,2019-01-20 02:02:00,I-495N north @ MM 47.000,41,1.0
264,Collision,2019-01-22 07:20:00,2019-01-22 07:59:00,I-495S south @ MM 54.400,39,
265,Collision,2019-01-22 12:53:00,2019-01-22 14:18:00,I-495S south @ MM 56.000,85,1.0
266,Collision,2019-01-22 16:37:00,2019-01-22 17:16:00,I-495S south @ MM 49.400,39,1.0
