,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
46,Collision,2019-06-11 09:54:00,2019-06-11 10:48:00,I-495N north @ MM 50.600,54,3.0
47,Collision,2019-06-11 14:33:00,2019-06-11 15:25:00,I-495S south @ MM 49.200,52,1.0
48,Collision,2019-06-11 16:23:00,2019-06-11 17:54:00,I-495S south @ MM 47.400,91,1.0
49,Collision,2019-06-11 19:19:00,2019-06-11 20:38:00,I-495S south @ MM 51.500,79,1.0
50,Collision,2019-06-11 19:39:00,2019-06-11 20:10:00,I-495N north @ MM 44.000,31,1.0
51,Collision,2019-06-12 01:39:00,2019-06-12 02:16:00,I-495S south @ MM 57.000,37,4.0
52,Collision,2019-06-13 04:30:00,2019-06-13 05:12:00,I-495S south @ MM 51.000,42,2.0
53,Collision,2019-06-13 05:44:00,2019-06-13 06:43:00,I-495N north @ MM 44.000,59,3.0
54,Collision,2019-06-13 07:56:00,2019-06-13 08:44:00,I-495N north @ MM 45.100,48,1.0
55,Collision,2019-06-13 12:28:00,2019-06-13 14:33:00,I-495S south @ MM 42.600,125,
56,Collision,2019-06-13 13:31:00,2019-06-13 14:12:00,I-495N north @ MM 45.000,41,1.0
57,Collision,2019-06-13 14:25:00,2019-06-13 15:24:00,I-495S south @ MM 43.400,59,1.0
58,Collision,2019-06-13 14:42:00,2019-06-13 15:35:00,I-495S south @ MM 50.500,53,1.0
59,Collision,2019-06-13 14:53:00,2019-06-13 15:37:00,I-495N north @ MM 49.000,44,1.0
60,Collision,2019-06-13 17:26:00,2019-06-13 18:36:00,I-495N north @ MM 44.500,70,1.0
61,Collision,2019-06-13 20:12:00,2019-06-13 20:49:00,I-495S south @ MM 50.000,37,1.0
62,Collision,2019-06-14 07:24:00,2019-06-14 07:56:00,I-495N north @ MM 54.300,32,1.0
63,Collision,2019-06-14 08:35:00,2019-06-14 09:25:00,I-495N north @ MM 55.600,50,1.0
64,Collision,2019-06-14 13:36:00,2019-06-14 14:34:00,I-495N north @ MM 42.900,58,1.0
65,Collision,2019-06-14 15:18:00,2019-06-14 16:31:00,I-495S south @ MM 48.800,73,1.0
66,Collision,2019-06-14 17:44:00,2019-06-14 18:18:00,I-495N north @ MM 43.400,34,1.0
67,Collision,2019-06-14 19:05:00,2019-06-14 20:41:00,I-495S south @ MM 48.600,96,1.0
68,Collision,2019-06-14 19:11:00,2019-06-14 21:46:00,I-495S south @ MM 47.600,155,3.0
69,Collision,2019-06-14 23:01:00,2019-06-15 00:10:00,I-495S south @ MM 47.600,69,1.0
70,Collision,2019-06-15 13:15:00,2019-06-15 15:03:00,I-495N north @ MM 46.400,108,3.0
71,Collision,2019-06-15 18:37:00,2019-06-15 20:16:00,I-495N north @ MM 43.000,99,1.0
72,Collision,2019-06-16 14:07:00,2019-06-16 15:14:00,I-495N north @ MM 49.900,67,2.0
73,Collision,2019-06-16 20:09:00,2019-06-16 21:50:00,I-495N north @ MM 55.000,101,6.0
74,Collision,2019-06-16 20:34:00,2019-06-17 00:26:00,I-495S south @ MM 51.000,232,3.0
75,Collision,2019-06-16 22:57:00,2019-06-16 23:53:00,I-495S south @ MM 45.000,56,1.0
76,Collision,2019-06-17 10:37:00,2019-06-17 11:37:00,I-495N north @ MM 44.000,60,1.0
77,Collision,2019-06-17 16:14:00,2019-06-17 17:12:00,I-495S south @ MM 50.000,58,1.0
78,Collision,2019-06-17 17:18:00,2019-06-17 18:39:00,I-495S south @ MM 47.000,81,1.0
79,Collision,2019-06-17 17:40:00,2019-06-17 18:23:00,I-495S south @ MM 54.000,43,1.0
80,Collision,2019-06-18 07:09:00,2019-06-18 08:22:00,I-495S south @ MM 54.200,73,
81,Collision,2019-06-18 21:16:00,2019-06-18 22:43:00,I-495N north @ MM 52.000,87,3.0
82,Collision,2019-06-18 22:18:00,2019-06-18 23:58:00,I-495S south @ MM 52.000,100,1.0
83,Collision,2019-06-19 14:47:00,2019-06-19 15:34:00,I-495N north @ MM 45.200,47,1.0
84,Collision,2019-06-19 17:05:00,2019-06-19 18:17:00,I-495S south @ MM 52.300,72,2.0
85,Collision,2019-06-20 11:09:00,2019-06-20 12:53:00,I-495N north @ MM 51.000,104,2.0
86,Collision,2019-06-21 06:40:00,2019-06-21 07:41:00,I-495S south @ MM 49.000,61,1.0
87,Collision,2019-06-21 08:02:00,2019-06-21 08:34:00,I-495N north @ MM 51.000,32,2.0
88,Collision,2019-06-21 11:39:00,2019-06-21 13:24:00,I-495N north @ MM 49.000,105,1.0
89,Collision,2019-06-21 12:50:00,2019-06-21 13:24:00,I-495S south @ MM 47.000,34,2.0
90,Collision,2019-06-21 17:24:00,2019-06-21 18:15:00,I-495S south @ MM 50.800,51,2.0
91,Collision,2019-06-22 07:01:00,2019-06-22 08:29:00,I-495N north @ MM 51.400,88,2.0
92,Collision,2019-06-22 12:34:00,2019-06-22 13:11:00,I-495N north @ MM 44.000,37,1.0
93,Collision,2019-06-22 13:59:00,2019-06-22 14:33:00,I-495N north @ MM 44.000,34,1.0
94,Collision,2019-06-22 16:54:00,2019-06-22 18:52:00,I-495N north @ MM 43.000,118,1.0
95,Collision,2019-06-22 23:02:00,2019-06-23 00:11:00,I-495S south @ MM 43.000,69,1.0
96,Collision,2019-06-24 05:42:00,2019-06-24 06:32:00,I-495N north @ MM 53.400,50,2.0
97,Collision,2019-06-24 07:40:00,2019-06-24 08:43:00,I-495S south @ MM 46.300,63,
98,Collision,2019-06-24 15:31:00,2019-06-24 16:27:00,I-495N north @ MM 43.400,56,1.0
99,Collision,2019-06-25 02:13:00,2019-06-25 02:51:00,I-495N north @ MM 51.000,38,2.0
100,Collision,2019-06-25 09:11:00,2019-06-25 12:05:00,I-495N north @ MM 46.600,174,5.0
101,Collision,2019-06-25 14:52:00,2019-06-25 15:31:00,I-495N north @ MM 42.300,39,1.0
102,Collision,2019-06-25 21:41:00,2019-06-25 22:55:00,I-495N north @ MM 50.000,74,3.0
103,Collision,2019-06-26 06:48:00,2019-06-26 07:45:00,I-495S south @ MM 54.000,57,2.0
104,Collision,2019-06-26 06:54:00,2019-06-26 07:28:00,I-495S south @ MM 54.900,34,1.0
105,Collision,2019-06-26 08:11:00,2019-06-26 09:16:00,I-495N north @ MM 46.400,65,1.0
106,Collision,2019-06-26 10:23:00,2019-06-26 11:49:00,I-495S south @ MM 44.800,86,1.0
107,Collision,2019-06-26 13:39:00,2019-06-26 14:30:00,I-495N north @ MM 43.500,51,1.0
108,Collision,2019-06-27 04:45:00,2019-06-27 06:05:00,I-495N north @ MM 43.500,80,1.0
109,Collision,2019-06-27 09:55:00,2019-06-27 11:05:00,I-495N north @ MM 47.400,70,1.0
110,Collision,2019-06-27 13:55:00,2019-06-27 15:02:00,I-495N north @ MM 50.200,67,3.0
111,Collision,2019-06-27 14:51:00,2019-06-27 15:35:00,I-495N north @ MM 49.400,44,1.0
112,Collision,2019-06-27 15:03:00,2019-06-27 15:34:00,I-495N north @ MM 43.600,31,1.0
113,Collision,2019-06-28 06:39:00,2019-06-28 08:02:00,I-495N north @ MM 47.000,83,1.0
114,Collision,2019-06-28 08:08:00,2019-06-28 10:13:00,I-495N north @ MM 53.100,125,1.0
115,Collision,2019-06-28 12:29:00,2019-06-28 13:47:00,I-495N north @ MM 44.400,78,1.0
116,Collision,2019-06-28 16:14:00,2019-06-28 17:00:00,I-495N north @ MM 47.000,46,1.0
117,Collision,2019-06-30 12:23:00,2019-06-30 13:28:00,I-495N north @ MM 43.000,65,1.0
118,Collision,2019-06-30 19:39:00,2019-06-30 20:20:00,I-495N north @ MM 51.000,41,1.0
119,Collision,2019-06-01 16:03:00,2019-06-01 17:06:00,I-66W west @ MM 61.400,63,1.0
120,Collision,2019-06-01 20:37:00,2019-06-01 21:31:00,I-66W west @ MM 57.600,54,1.0
121,Collision,2019-06-02 13:16:00,2019-06-02 14:30:00,I-66E east @ MM 63.800,74,1.0
122,Collision,2019-06-02 15:35:00,2019-06-02 16:19:00,I-66E east @ MM 61.500,44,1.0
123,Collision,2019-06-03 07:43:00,2019-06-03 08:46:00,I-66E east @ MM 57.100,63,1.0
124,Collision,2019-06-03 08:11:00,2019-06-03 09:20:00,I-66E east @ MM 63.600,69,3.0
125,Collision,2019-06-03 08:46:00,2019-06-03 10:20:00,I-66E east @ MM 74.000,94,1.0
126,Collision,2019-06-03 09:57:00,2019-06-03 10:37:00,I-66W west @ MM 53.900,40,1.0
127,Collision,2019-06-03 15:05:00,2019-06-03 16:12:00,I-66W west @ MM 55.000,67,1.0
128,Collision,2019-06-03 15:00:00,2019-06-03 15:52:00,I-66W west @ MM 56.800,52,1.0
129,Collision,2019-06-03 17:17:00,2019-06-03 18:08:00,I-66E east @ MM 64.500,51,1.0
130,Collision,2019-06-03 19:18:00,2019-06-03 19:55:00,I-66E east @ MM 64.000,37,1.0
131,Collision,2019-06-04 06:58:00,2019-06-04 08:08:00,I-66E east @ MM 58.000,70,1.0
132,Collision,2019-06-04 09:31:00,2019-06-04 10:37:00,I-66E east @ MM 55.500,66,1.0
133,Collision,2019-06-04 09:50:00,2019-06-04 11:05:00,I-66W west @ MM 58.000,75,1.0
134,Collision,2019-06-04 10:34:00,2019-06-04 11:38:00,I-66E east @ MM 58.000,64,1.0
135,Collision,2019-06-04 17:42:00,2019-06-04 18:46:00,I-66W west @ MM 56.500,64,1.0
136,Collision,2019-06-04 23:55:00,2019-06-05 01:07:00,I-66W west @ MM 60.000,72,2.0
137,Collision,2019-06-05 03:15:00,2019-06-05 05:48:00,I-66E east @ MM 65.400,153,3.0
138,Collision,2019-06-06 17:57:00,2019-06-06 19:18:00,I-66W west @ MM 53.000,81,2.0
139,Collision,2019-06-06 19:37:00,2019-06-06 20:28:00,I-66E east @ MM 55.600,51,4.0
140,Collision,2019-06-06 22:04:00,2019-06-06 22:57:00,I-66W west @ MM 55.800,53,2.0
141,Collision,2019-06-07 06:20:00,2019-06-07 07:29:00,I-66E east @ MM 64.500,69,1.0
142,Collision,2019-06-07 06:38:00,2019-06-07 07:24:00,I-66E east @ MM 54.800,46,2.0
143,Collision,2019-06-07 07:34:00,2019-06-07 08:24:00,I-66E east @ MM 61.000,50,1.0
144,Collision,2019-06-07 14:53:00,2019-06-07 16:09:00,I-66W west @ MM 52.200,76,1.0
145,Collision,2019-06-08 12:13:00,2019-06-08 13:39:00,I-66E east @ MM 63.700,86,3.0
146,Collision,2019-06-08 16:15:00,2019-06-08 19:30:00,I-66E east @ MM 63.600,195,2.0
147,Collision,2019-06-08 16:18:00,2019-06-08 17:14:00,I-66E east @ MM 54.800,56,1.0
148,Collision,2019-06-08 17:03:00,2019-06-08 17:33:00,I-66E east @ MM 69.400,30,2.0
149,Collision,2019-06-08 17:38:00,2019-06-08 18:42:00,I-66W west @ MM 69.100,64,2.0
150,Collision,2019-06-08 17:44:00,2019-06-08 18:44:00,I-66E east @ MM 53.000,60,2.0
151,Collision,2019-06-09 03:13:00,2019-06-09 03:51:00,I-66W west @ MM 55.000,38,2.0
152,Collision,2019-06-09 15:50:00,2019-06-09 16:42:00,I-66E east @ MM 63.600,52,4.0
153,Collision,2019-06-09 16:20:00,2019-06-09 18:32:00,I-66E east @ MM 63.500,132,1.0
154,Collision,2019-06-09 20:19:00,2019-06-09 21:19:00,I-66W west @ MM 64.000,60,1.0
155,Collision,2019-06-10 06:29:00,2019-06-10 07:32:00,I-66E east @ MM 52.000,63,2.0
156,Collision,2019-06-10 08:14:00,2019-06-10 09:12:00,I-66E east @ MM 60.800,58,3.0
157,Collision,2019-06-10 14:20:00,2019-06-10 15:33:00,I-66W west @ MM 68.200,73,1.0
158,Collision,2019-06-10 16:08:00,2019-06-10 17:09:00,I-66W west @ MM 60.000,61,1.0
159,Collision,2019-06-11 05:45:00,2019-06-11 06:20:00,I-66E east @ MM 53.000,35,2.0
160,Collision,2019-06-11 09:08:00,2019-06-11 09:49:00,I-66E east @ MM 60.000,41,1.0
161,Collision,2019-06-11 10:19:00,2019-06-11 11:39:00,I-66E east @ MM 69.000,80,1.0
162,Collision,2019-06-11 17:05:00,2019-06-11 18:08:00,I-66W west @ MM 63.300,63,2.0
163,Collision,2019-06-11 17:10:00,2019-06-11 18:13:00,I-66W west @ MM 73.700,63,1.0
164,Collision,2019-06-11 17:46:00,2019-06-11 19:26:00,I-66W west @ MM 63.800,100,3.0
165,Collision,2019-06-11 18:02:00,2019-06-11 18:40:00,I-66E east @ MM 64.000,38,
166,Collision,2019-06-11 18:57:00,2019-06-11 19:49:00,I-66W west @ MM 54.400,52,1.0
167,Collision,2019-06-12 05:32:00,2019-06-12 07:00:00,I-66E east @ MM 60.000,88,2.0
168,Collision,2019-06-12 07:58:00,2019-06-12 08:31:00,I-66E east @ MM 54.900,33,1.0
169,Collision,2019-06-12 09:46:00,2019-06-12 10:44:00,I-66E east @ MM 53.000,58,1.0
170,Collision,2019-06-12 09:53:00,2019-06-12 15:50:00,I-66E east @ MM 55.000,357,2.0
171,Collision,2019-06-12 13:35:00,2019-06-12 14:07:00,I-66W west @ MM 62.000,32,
172,Collision,2019-06-12 18:34:00,2019-06-12 19:29:00,I-66W west @ MM 56.500,55,1.0
173,Collision,2019-06-12 20:40:00,2019-06-12 23:53:00,I-66E east @ MM 57.000,193,3.0
174,Collision,2019-06-12 20:52:00,2019-06-12 21:30:00,I-66E east @ MM 53.000,38,2.0
175,Collision,2019-06-13 08:34:00,2019-06-13 10:05:00,I-66E east @ MM 59.600,91,1.0
176,Collision,2019-06-13 08:43:00,2019-06-13 10:20:00,I-66E east @ MM 63.700,97,1.0
177,Collision,2019-06-13 11:47:00,2019-06-13 12:55:00,I-66E east @ MM 61.500,68,1.0
178,Collision,2019-06-13 16:01:00,2019-06-13 16:52:00,I-66W west @ MM 53.000,51,1.0
179,Collision,2019-06-13 16:11:00,2019-06-13 16:45:00,I-66W west @ MM 54.500,34,1.0
180,Collision,2019-06-13 16:55:00,2019-06-13 18:13:00,I-66W west @ MM 63.400,78,1.0
181,Collision,2019-06-13 16:57:00,2019-06-13 17:39:00,I-66W west @ MM 63.500,42,1.0
182,Collision,2019-06-13 17:40:00,2019-06-13 19:19:00,I-66E east @ MM 60.200,99,1.0
183,Collision,2019-06-13 18:47:00,2019-06-13 20:26:00,I-66E east @ MM 63.800,99,2.0
184,Collision,2019-06-13 19:49:00,2019-06-13 20:24:00,I-66W west @ MM 60.000,35,1.0
185,Collision,2019-06-14 06:26:00,2019-06-14 07:13:00,I-66E east @ MM 52.500,47,1.0
186,Collision,2019-06-14 09:10:00,2019-06-14 09:52:00,I-66W west @ MM 62.400,42,1.0
187,Collision,2019-06-14 10:13:00,2019-06-14 11:05:00,I-66W west @ MM 63.800,52,1.0
188,Collision,2019-06-14 10:20:00,2019-06-14 11:09:00,I-66E east @ MM 64.000,49,1.0
189,Collision,2019-06-14 13:42:00,2019-06-14 14:32:00,I-66W west @ MM 62.000,50,3.0
190,Collision,2019-06-14 15:20:00,2019-06-14 17:05:00,I-66W west @ MM 69.000,105,1.0
191,Collision,2019-06-14 16:05:00,2019-06-14 17:45:00,I-66E east @ MM 61.200,100,2.0
192,Collision,2019-06-14 16:12:00,2019-06-14 17:14:00,I-66E east @ MM 64.600,62,1.0
193,Collision,2019-06-14 22:22:00,2019-06-14 23:30:00,I-66E east @ MM 66.100,68,1.0
194,Collision,2019-06-15 10:54:00,2019-06-15 11:30:00,I-66W west @ MM 53.200,36,3.0
195,Collision,2019-06-15 12:40:00,2019-06-15 13:20:00,I-66W west @ MM 61.000,40,
196,Collision,2019-06-15 15:57:00,2019-06-15 16:35:00,I-66E east @ MM 67.000,38,1.0
197,Collision,2019-06-15 16:41:00,2019-06-15 17:32:00,I-66E east @ MM 54.300,51,1.0
198,Collision,2019-06-15 23:34:00,2019-06-16 00:56:00,I-66W west @ MM 63.000,82,3.0
199,Collision,2019-06-16 04:09:00,2019-06-16 05:01:00,I-66E east @ MM 52.000,52,1.0
200,Collision,2019-06-16 09:23:00,2019-06-16 10:17:00,I-66E east @ MM 64.000,54,
201,Collision,2019-06-16 13:40:00,2019-06-16 14:25:00,I-66W west @ MM 54.300,45,1.0
202,Collision,2019-06-17 09:30:00,2019-06-17 10:36:00,I-66E east @ MM 61.900,66,3.0
203,Collision,2019-06-17 14:24:00,2019-06-17 15:16:00,I-66W west @ MM 57.000,52,1.0
204,Collision,2019-06-17 15:18:00,2019-06-17 16:09:00,I-66E east @ MM 64.000,51,2.0
205,Collision,2019-06-17 16:50:00,2019-06-17 18:18:00,I-66W west @ MM 54.600,88,1.0
206,Collision,2019-06-17 18:22:00,2019-06-19 10:43:00,I-66W west @ MM 54.000,981,1.0
207,Collision,2019-06-17 18:53:00,2019-06-17 20:27:00,I-66E east @ MM 64.000,94,1.0
208,Collision,2019-06-18 05:22:00,2019-06-18 06:10:00,I-66E east @ MM 54.600,48,2.0
209,Collision,2019-06-18 12:33:00,2019-06-18 13:59:00,I-66E east @ MM 54.600,86,3.0
210,Collision,2019-06-18 16:54:00,2019-06-18 17:38:00,I-66E east @ MM 67.400,44,1.0
211,Collision,2019-06-18 16:50:00,2019-06-18 18:22:00,I-66W west @ MM 54.800,92,1.0
212,Collision,2019-06-18 19:31:00,2019-06-18 20:43:00,I-66W west @ MM 64.800,72,1.0
213,Collision,2019-06-19 05:25:00,2019-06-19 06:13:00,I-66E east @ MM 61.300,48,5.0
214,Collision,2019-06-19 07:46:00,2019-06-19 08:58:00,I-66W west @ MM 58.800,72,2.0
215,Collision,2019-06-19 09:16:00,2019-06-19 09:58:00,I-66W west @ MM 54.000,42,3.0
216,Collision,2019-06-19 12:20:00,2019-06-19 13:25:00,I-66E east @ MM 54.700,65,2.0
217,Collision,2019-06-19 16:22:00,2019-06-19 17:05:00,I-66W west @ MM 52.300,43,3.0
218,Collision,2019-06-19 16:54:00,2019-06-19 17:43:00,I-66W west @ MM 55.000,49,1.0
219,Collision,2019-06-19 17:07:00,2019-06-19 18:29:00,I-66W west @ MM 63.600,82,2.0
220,Collision,2019-06-20 00:17:00,2019-06-20 01:42:00,I-66W west @ MM 53.000,85,1.0
221,Collision,2019-06-20 11:43:00,2019-06-20 12:39:00,I-66W west @ MM 52.000,56,3.0
222,Collision,2019-06-20 12:22:00,2019-06-20 13:01:00,I-66E east @ MM 63.600,39,1.0
223,Collision,2019-06-20 23:01:00,2019-06-21 00:07:00,I-66W west @ MM 54.000,66,2.0
224,Collision,2019-06-21 10:59:00,2019-06-21 11:43:00,I-66W west @ MM 52.000,44,5.0
225,Collision,2019-06-21 13:44:00,2019-06-21 16:01:00,I-66E east @ MM 60.900,137,1.0
226,Collision,2019-06-21 16:36:00,2019-06-21 17:19:00,I-66E east @ MM 58.800,43,1.0
227,Collision,2019-06-21 22:27:00,2019-06-21 23:07:00,I-66E east @ MM 74.700,40,1.0
228,Collision,2019-06-22 11:47:00,2019-06-22 13:04:00,I-66W west @ MM 61.100,77,1.0
229,Collision,2019-06-22 13:18:00,2019-06-22 14:00:00,I-66W west @ MM 55.000,42,
230,Collision,2019-06-22 13:33:00,2019-06-22 14:29:00,I-66W west @ MM 60.000,56,4.0
231,Collision,2019-06-22 13:51:00,2019-06-22 14:43:00,I-66E east @ MM 63.000,52,1.0
232,Collision,2019-06-22 14:12:00,2019-06-22 14:54:00,I-66E east @ MM 59.100,42,3.0
233,Collision,2019-06-24 08:01:00,2019-06-24 08:32:00,I-66E east @ MM 63.600,31,1.0
234,Collision,2019-06-24 08:06:00,2019-06-24 08:44:00,I-66W west @ MM 53.000,38,1.0
235,Collision,2019-06-24 14:58:00,2019-06-24 15:44:00,I-66W west @ MM 56.700,46,1.0
236,Collision,2019-06-24 14:45:00,2019-06-24 15:58:00,I-66E east @ MM 63.600,73,1.0
237,Collision,2019-06-24 21:50:00,2019-06-24 22:29:00,I-66W west @ MM 52.000,39,1.0
238,Collision,2019-06-25 07:05:00,2019-06-25 08:29:00,I-66E east @ MM 62.000,84,1.0
239,Collision,2019-06-25 08:43:00,2019-06-25 09:53:00,I-66E east @ MM 53.200,70,2.0
240,Collision,2019-06-25 14:28:00,2019-06-25 15:42:00,I-66W west @ MM 61.300,74,1.0
241,Collision,2019-06-25 14:49:00,2019-06-25 15:56:00,I-66E east @ MM 63.800,67,1.0
242,Collision,2019-06-25 15:52:00,2019-06-25 17:09:00,I-66W west @ MM 61.800,77,
243,Collision,2019-06-25 16:10:00,2019-06-25 17:58:00,I-66E east @ MM 64.000,108,2.0
244,Collision,2019-06-25 16:19:00,2019-06-25 18:23:00,I-66E east @ MM 64.000,124,
245,Collision,2019-06-25 16:39:00,2019-06-25 19:06:00,I-66E east @ MM 61.800,147,1.0
246,Collision,2019-06-25 17:53:00,2019-06-25 19:06:00,I-66W west @ MM 60.000,73,1.0
247,Collision,2019-06-26 05:42:00,2019-06-26 07:39:00,I-66W west @ MM 53.000,117,6.0
248,Collision,2019-06-26 06:14:00,2019-06-26 07:13:00,I-66W west @ MM 63.900,59,1.0
249,Collision,2019-06-26 07:10:00,2019-06-26 07:41:00,I-66W west @ MM 54.000,31,1.0
250,Collision,2019-06-26 07:57:00,2019-06-26 08:54:00,I-66W west @ MM 54.000,57,1.0
251,Collision,2019-06-26 08:47:00,2019-06-26 09:58:00,I-66W west @ MM 55.000,71,1.0
252,Collision,2019-06-26 15:07:00,2019-06-26 17:59:00,I-66E east @ MM 61.600,172,1.0
253,Collision,2019-06-27 07:54:00,2019-06-27 08:47:00,I-66E east @ MM 60.000,53,2.0
254,Collision,2019-06-27 09:05:00,2019-06-27 09:55:00,I-66W west @ MM 54.000,50,2.0
255,Collision,2019-06-28 07:47:00,2019-06-28 08:54:00,I-66E east @ MM 64.100,67,3.0
256,Collision,2019-06-28 08:18:00,2019-06-28 08:52:00,I-66E east @ MM 63.600,34,1.0
257,Collision,2019-06-28 16:56:00,2019-06-28 18:28:00,I-66E east @ MM 54.500,92,2.0
258,Collision,2019-06-29 15:36:00,2019-06-29 16:28:00,I-66W west @ MM 62.100,52,2.0
259,Collision,2019-06-29 18:38:00,2019-06-29 19:34:00,I-66E east @ MM 55.000,56,1.0
260,Collision,2019-06-30 04:49:00,2019-06-30 05:33:00,I-66E east @ MM 64.200,44,1.0
261,Collision,2019-06-30 10:55:00,2019-06-30 11:58:00,I-66E east @ MM 64.000,63,1.0
262,Collision,2019-06-30 13:51:00,2019-06-30 14:53:00,I-66E east @ MM 59.600,62,1.0
263,Collision,2019-06-30 17:12:00,2019-06-30 17:53:00,I-66E east @ MM 68.400,41,1.0
264,Collision,2019-06-30 19:44:00,2019-06-30 20:54:00,I-66E east @ MM 63.500,70,1.0
265,Collision,2019-06-30 19:56:00,2019-06-30 20:51:00,I-66E east @ MM 63.600,55,3.0
266,Collision,2019-06-04 03:29:00,2019-06-04 04:07:00,VA-7W west @ MM 46.800,38,
267,Collision,2019-06-10 16:16:00,2019-06-10 17:06:00,VA-7W west @ MM 62.000,50,1.0
