,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
74,Collision,2019-03-23 20:54:00,2019-03-23 22:16:00,I-495N north @ MM 49.000,82,
75,Collision,2019-03-24 03:26:00,2019-03-24 03:57:00,I-495S south @ MM 45.000,31,1.0
76,Collision,2019-03-24 16:45:00,2019-03-24 17:44:00,I-495N north @ MM 43.000,59,1.0
77,Collision,2019-03-24 18:03:00,2019-03-24 18:38:00,I-495S south @ MM 45.000,35,1.0
78,Collision,2019-03-25 09:56:00,2019-03-25 10:43:00,I-495N north @ MM 47.000,47,1.0
79,Collision,2019-03-25 16:13:00,2019-03-25 17:02:00,I-495S south @ MM 51.500,49,1.0
80,Collision,2019-03-26 06:39:00,2019-03-26 07:41:00,I-495N north @ MM 52.200,62,4.0
81,Collision,2019-03-26 07:46:00,2019-03-26 08:43:00,I-495N north @ MM 44.000,57,1.0
82,Collision,2019-03-26 13:23:00,2019-03-26 14:44:00,I-495N north @ MM 49.000,81,1.0
83,Collision,2019-03-26 16:47:00,2019-03-26 18:48:00,I-495N north @ MM 44.000,121,1.0
84,Collision,2019-03-27 06:47:00,2019-03-27 07:29:00,I-495N north @ MM 54.800,42,1.0
85,Collision,2019-03-27 09:25:00,2019-03-27 10:01:00,I-495N north @ MM 48.200,36,1.0
86,Collision,2019-03-27 09:32:00,2019-03-27 10:24:00,I-495N north @ MM 54.200,52,1.0
87,Collision,2019-03-27 12:18:00,2019-03-27 12:57:00,I-495S south @ MM 42.600,39,1.0
88,Collision,2019-03-27 14:48:00,2019-03-27 16:14:00,I-495S south @ MM 42.300,86,1.0
89,Collision,2019-03-27 15:31:00,2019-03-27 17:40:00,I-495S south @ MM 49.300,129,1.0
90,Collision,2019-03-27 17:45:00,2019-03-27 18:38:00,I-495S south @ MM 46.000,53,1.0
91,Collision,2019-03-27 19:49:00,2019-03-27 20:21:00,I-495S south @ MM 51.200,32,4.0
92,Collision,2019-03-29 15:58:00,2019-03-29 17:06:00,I-495N north @ MM 43.000,68,1.0
93,Collision,2019-03-31 18:01:00,2019-03-31 19:27:00,I-495N north @ MM 44.000,86,1.0
94,Collision,2019-03-01 19:52:00,2019-03-01 21:10:00,I-495N north @ MM 54.000,78,
95,Collision,2019-03-01 21:28:00,2019-03-01 22:24:00,I-495S south @ MM 47.000,56,1.0
96,Collision,2019-03-01 00:26:00,2019-03-01 01:11:00,I-66E east @ MM 56.300,45,2.0
97,Collision,2019-03-01 05:33:00,2019-03-01 06:17:00,I-66E east @ MM 66.100,44,1.0
98,Collision,2019-03-01 06:45:00,2019-03-01 08:14:00,I-66E east @ MM 52.200,89,2.0
99,Collision,2019-03-01 08:08:00,2019-03-01 08:49:00,I-66E east @ MM 57.600,41,1.0
100,Collision,2019-03-01 11:53:00,2019-03-01 12:44:00,I-66E east @ MM 63.800,51,1.0
101,Collision,2019-03-01 12:58:00,2019-03-01 14:31:00,I-66W west @ MM 60.100,93,1.0
102,Collision,2019-03-01 18:51:00,2019-03-01 19:27:00,I-66W west @ MM 52.000,36,3.0
103,Collision,2019-03-02 01:07:00,2019-03-02 02:04:00,I-66W west @ MM 55.000,57,1.0
104,Collision,2019-03-02 05:35:00,2019-03-02 06:23:00,I-66E east @ MM 61.300,48,6.0
105,Collision,2019-03-02 09:49:00,2019-03-02 10:37:00,I-66W west @ MM 54.000,48,1.0
106,Collision,2019-03-02 13:00:00,2019-03-02 13:45:00,I-66W west @ MM 54.000,45,2.0
107,Collision,2019-03-02 14:08:00,2019-03-02 15:34:00,I-66W west @ MM 53.800,86,2.0
108,Collision,2019-03-02 14:53:00,2019-03-02 16:26:00,I-66W west @ MM 54.000,93,1.0
109,Collision,2019-03-02 17:29:00,2019-03-02 19:13:00,I-66E east @ MM 54.200,104,1.0
110,Collision,2019-03-03 02:26:00,2019-03-03 04:26:00,I-66E east @ MM 71.000,120,3.0
111,Collision,2019-03-03 13:34:00,2019-03-03 14:24:00,I-66W west @ MM 53.000,50,1.0
112,Collision,2019-03-03 21:44:00,2019-03-03 22:30:00,I-66E east @ MM 55.500,46,2.0
113,Collision,2019-03-05 06:06:00,2019-03-05 06:39:00,I-66E east @ MM 52.000,33,
114,Collision,2019-03-05 08:19:00,2019-03-05 08:56:00,I-66E east @ MM 53.000,37,1.0
115,Collision,2019-03-05 10:40:00,2019-03-05 11:20:00,I-66E east @ MM 69.000,40,1.0
116,Collision,2019-03-05 14:26:00,2019-03-05 15:28:00,I-66W west @ MM 72.800,62,1.0
117,Collision,2019-03-06 16:27:00,2019-03-06 17:53:00,I-66W west @ MM 52.100,86,1.0
118,Collision,2019-03-06 17:45:00,2019-03-06 18:41:00,I-66W west @ MM 57.000,56,1.0
119,Collision,2019-03-06 18:46:00,2019-03-06 20:07:00,I-66W west @ MM 55.000,81,1.0
120,Collision,2019-03-07 06:03:00,2019-03-07 07:31:00,I-66E east @ MM 69.700,88,3.0
121,Collision,2019-03-07 06:23:00,2019-03-07 07:13:00,I-66E east @ MM 69.400,50,2.0
122,Collision,2019-03-07 07:58:00,2019-03-07 08:35:00,I-66W west @ MM 54.900,37,3.0
123,Collision,2019-03-07 19:19:00,2019-03-07 20:52:00,I-66E east @ MM 60.000,93,3.0
124,Collision,2019-03-07 21:20:00,2019-03-07 22:34:00,I-66E east @ MM 63.100,74,6.0
125,Collision,2019-03-07 21:35:00,2019-03-07 22:36:00,I-66E east @ MM 63.100,61,6.0
126,Collision,2019-03-08 12:23:00,2019-03-08 14:07:00,I-66W west @ MM 53.400,104,1.0
127,Collision,2019-03-08 13:40:00,2019-03-08 14:25:00,I-66E east @ MM 52.600,45,1.0
128,Collision,2019-03-09 01:46:00,2019-03-09 02:27:00,I-66W west @ MM 63.500,41,2.0
129,Collision,2019-03-09 03:20:00,2019-03-09 04:31:00,I-66W west @ MM 71.000,71,2.0
130,Collision,2019-03-09 11:15:00,2019-03-09 11:57:00,I-66W west @ MM 53.400,42,1.0
131,Collision,2019-03-09 15:51:00,2019-03-09 16:48:00,I-66E east @ MM 63.500,57,1.0
132,Collision,2019-03-09 16:14:00,2019-03-10 23:54:00,I-66W west @ MM 53.900,460,2.0
133,Collision,2019-03-09 18:51:00,2019-03-09 20:25:00,I-66E east @ MM 63.800,94,1.0
134,Collision,2019-03-10 00:47:00,2019-03-10 01:31:00,I-66E east @ MM 62.000,44,4.0
135,Collision,2019-03-10 13:10:00,2019-03-10 14:03:00,I-66E east @ MM 63.700,53,1.0
136,Collision,2019-03-10 13:14:00,2019-03-10 14:14:00,I-66W west @ MM 53.800,60,3.0
137,Collision,2019-03-10 14:42:00,2019-03-10 16:40:00,I-66E east @ MM 64.300,118,1.0
138,Collision,2019-03-10 16:53:00,2019-03-10 17:34:00,I-66E east @ MM 64.400,41,1.0
139,Collision,2019-03-10 18:10:00,2019-03-10 19:32:00,I-66E east @ MM 64.000,82,1.0
140,Collision,2019-03-11 06:28:00,2019-03-11 07:10:00,I-66E east @ MM 52.800,42,2.0
141,Collision,2019-03-11 18:02:00,2019-03-11 19:01:00,I-66E east @ MM 66.400,59,1.0
142,Collision,2019-03-12 21:04:00,2019-03-14 03:39:00,I-66W west @ MM 53.000,395,2.0
143,Collision,2019-03-13 03:56:00,2019-03-13 04:53:00,I-66E east @ MM 53.000,57,1.0
144,Collision,2019-03-13 09:32:00,2019-03-13 10:12:00,I-66E east @ MM 61.400,40,1.0
145,Collision,2019-03-13 14:15:00,2019-03-13 15:21:00,I-66W west @ MM 59.900,66,1.0
146,Collision,2019-03-13 17:21:00,2019-03-13 18:15:00,I-66W west @ MM 53.000,54,1.0
147,Collision,2019-03-13 17:26:00,2019-03-13 18:59:00,I-66W west @ MM 62.000,93,1.0
148,Collision,2019-03-13 20:27:00,2019-03-13 21:31:00,I-66W west @ MM 53.900,64,1.0
149,Collision,2019-03-14 17:30:00,2019-03-14 18:22:00,I-66E east @ MM 64.200,52,1.0
150,Collision,2019-03-14 18:29:00,2019-03-14 19:12:00,I-66W west @ MM 53.000,43,1.0
151,Collision,2019-03-14 19:18:00,2019-03-14 20:33:00,I-66E east @ MM 62.000,75,1.0
152,Collision,2019-03-14 19:42:00,2019-03-14 21:04:00,I-66E east @ MM 64.300,82,3.0
153,Collision,2019-03-14 20:52:00,2019-03-14 21:55:00,I-66E east @ MM 64.400,63,1.0
154,Collision,2019-03-15 08:04:00,2019-03-15 08:41:00,I-66W west @ MM 52.200,37,1.0
155,Collision,2019-03-16 09:50:00,2019-03-16 10:55:00,I-66E east @ MM 58.700,65,1.0
156,Collision,2019-03-16 11:57:00,2019-03-16 12:46:00,I-66W west @ MM 53.000,49,1.0
157,Collision,2019-03-16 15:27:00,2019-03-16 16:16:00,I-66E east @ MM 68.000,49,1.0
158,Collision,2019-03-16 15:48:00,2019-03-16 16:31:00,I-66E east @ MM 54.500,43,1.0
159,Collision,2019-03-16 16:40:00,2019-03-16 18:22:00,I-66E east @ MM 53.500,102,1.0
160,Collision,2019-03-16 17:15:00,2019-03-16 19:07:00,I-66W west @ MM 53.800,112,3.0
161,Collision,2019-03-16 18:59:00,2019-03-16 19:43:00,I-66E east @ MM 63.700,44,1.0
162,Collision,2019-03-17 04:31:00,2019-03-17 05:03:00,I-66E east @ MM 73.500,32,2.0
163,Collision,2019-03-17 11:43:00,2019-03-17 12:18:00,I-66E east @ MM 55.000,35,
164,Collision,2019-03-17 12:52:00,2019-03-17 13:40:00,I-66W west @ MM 53.000,48,2.0
165,Collision,2019-03-17 15:28:00,2019-03-17 16:02:00,I-66W west @ MM 54.000,34,1.0
166,Collision,2019-03-17 16:14:00,2019-03-17 16:51:00,I-66E east @ MM 63.800,37,1.0
167,Collision,2019-03-17 17:34:00,2019-03-17 18:47:00,I-66W west @ MM 61.000,73,1.0
168,Collision,2019-03-18 09:06:00,2019-03-18 09:50:00,I-66W west @ MM 54.000,44,1.0
169,Collision,2019-03-18 16:05:00,2019-03-18 16:51:00,I-66W west @ MM 63.800,46,2.0
170,Collision,2019-03-18 17:22:00,2019-03-18 17:56:00,I-66W west @ MM 53.000,34,1.0
171,Collision,2019-03-18 18:20:00,2019-03-18 19:29:00,I-66W west @ MM 53.000,69,4.0
172,Collision,2019-03-18 18:35:00,2019-03-18 19:27:00,I-66W west @ MM 54.900,52,3.0
173,Collision,2019-03-19 06:05:00,2019-03-19 06:36:00,I-66E east @ MM 55.600,31,1.0
174,Collision,2019-03-19 07:06:00,2019-03-19 08:13:00,I-66E east @ MM 60.000,67,3.0
175,Collision,2019-03-19 08:12:00,2019-03-19 09:17:00,I-66E east @ MM 53.000,65,1.0
176,Collision,2019-03-19 09:04:00,2019-03-19 11:53:00,I-66E east @ MM 58.900,169,1.0
177,Collision,2019-03-19 15:56:00,2019-03-19 17:34:00,I-66W west @ MM 53.100,98,3.0
178,Collision,2019-03-19 18:02:00,2019-03-19 18:38:00,I-66E east @ MM 60.000,36,1.0
179,Collision,2019-03-19 19:09:00,2019-03-19 19:59:00,I-66W west @ MM 62.000,50,1.0
180,Collision,2019-03-20 12:01:00,2019-03-20 15:22:00,I-66E east @ MM 54.600,201,2.0
181,Collision,2019-03-20 12:57:00,2019-03-20 13:36:00,I-66E east @ MM 54.000,39,2.0
182,Collision,2019-03-20 15:35:00,2019-03-20 16:18:00,I-66E east @ MM 63.900,43,1.0
183,Collision,2019-03-20 16:07:00,2019-03-20 17:52:00,I-66W west @ MM 64.400,105,3.0
184,Collision,2019-03-20 16:46:00,2019-03-20 18:27:00,I-66E east @ MM 64.600,101,1.0
185,Collision,2019-03-20 21:03:00,2019-03-20 21:57:00,I-66W west @ MM 60.300,54,1.0
186,Collision,2019-03-21 06:47:00,2019-03-21 07:23:00,I-66E east @ MM 53.000,36,1.0
187,Collision,2019-03-21 12:57:00,2019-03-21 13:32:00,I-66E east @ MM 63.000,35,1.0
188,Collision,2019-03-21 13:26:00,2019-03-21 14:10:00,I-66E east @ MM 56.800,44,1.0
189,Collision,2019-03-21 14:35:00,2019-03-21 15:16:00,I-66W west @ MM 62.000,41,1.0
190,Collision,2019-03-21 15:52:00,2019-03-21 16:23:00,I-66W west @ MM 53.800,31,1.0
191,Collision,2019-03-21 16:44:00,2019-03-21 17:54:00,I-66W west @ MM 52.000,70,1.0
192,Collision,2019-03-21 19:30:00,2019-03-21 20:42:00,I-66W west @ MM 61.500,72,1.0
193,Collision,2019-03-23 13:14:00,2019-03-23 14:27:00,I-66E east @ MM 63.600,73,3.0
194,Collision,2019-03-23 17:01:00,2019-03-23 18:17:00,I-66E east @ MM 63.400,76,3.0
195,Collision,2019-03-23 17:24:00,2019-03-23 19:34:00,I-66W west @ MM 53.200,130,
196,Collision,2019-03-23 17:34:00,2019-03-23 19:01:00,I-66W west @ MM 55.000,87,1.0
197,Collision,2019-03-23 18:06:00,2019-03-23 19:34:00,I-66W west @ MM 55.000,88,3.0
198,Collision,2019-03-24 00:55:00,2019-03-24 01:40:00,I-66E east @ MM 68.700,45,1.0
199,Collision,2019-03-24 04:55:00,2019-03-24 08:49:00,I-66W west @ MM 63.000,234,2.0
200,Collision,2019-03-24 17:16:00,2019-03-24 18:00:00,I-66E east @ MM 65.000,44,1.0
201,Collision,2019-03-25 00:24:00,2019-03-25 01:40:00,I-66E east @ MM 53.000,76,3.0
202,Collision,2019-03-25 12:21:00,2019-03-25 13:50:00,I-66E east @ MM 60.000,89,1.0
203,Collision,2019-03-25 15:08:00,2019-03-25 15:57:00,I-66E east @ MM 60.900,49,1.0
204,Collision,2019-03-25 16:39:00,2019-03-25 17:55:00,I-66W west @ MM 55.200,76,1.0
205,Collision,2019-03-25 18:44:00,2019-03-25 20:22:00,I-66W west @ MM 57.000,98,1.0
206,Collision,2019-03-26 08:00:00,2019-03-26 09:23:00,I-66W west @ MM 59.300,83,3.0
207,Collision,2019-03-26 18:04:00,2019-03-26 19:18:00,I-66W west @ MM 63.600,74,1.0
208,Collision,2019-03-26 18:13:00,2019-03-26 19:11:00,I-66W west @ MM 55.500,58,
209,Collision,2019-03-26 19:31:00,2019-03-26 20:22:00,I-66E east @ MM 64.600,51,2.0
210,Collision,2019-03-27 08:11:00,2019-03-27 11:44:00,I-66W west @ MM 53.000,213,1.0
211,Collision,2019-03-27 09:48:00,2019-03-27 11:10:00,I-66W west @ MM 53.000,82,1.0
212,Collision,2019-03-27 13:51:00,2019-03-27 14:29:00,I-66E east @ MM 61.800,38,2.0
213,Collision,2019-03-27 14:55:00,2019-03-27 15:38:00,I-66E east @ MM 56.500,43,1.0
214,Collision,2019-03-29 21:00:00,2019-03-29 23:12:00,I-66W west @ MM 52.000,132,2.0
215,Collision,2019-03-30 09:19:00,2019-03-30 11:02:00,I-66E east @ MM 53.000,103,3.0
216,Collision,2019-03-30 10:14:00,2019-03-30 11:05:00,I-66E east @ MM 63.600,51,1.0
217,Collision,2019-03-30 10:51:00,2019-03-30 12:18:00,I-66E east @ MM 69.000,87,1.0
218,Collision,2019-03-30 13:45:00,2019-03-30 14:48:00,I-66W west @ MM 52.000,63,3.0
219,Collision,2019-03-30 18:02:00,2019-03-30 19:19:00,I-66W west @ MM 54.000,77,1.0
220,Collision,2019-03-30 17:59:00,2019-03-30 20:14:00,I-66E east @ MM 62.000,135,2.0
221,Collision,2019-03-30 18:27:00,2019-03-30 19:24:00,I-66E east @ MM 54.900,57,4.0
222,Collision,2019-03-31 13:04:00,2019-03-31 13:34:00,I-66E east @ MM 63.600,30,1.0
223,Collision,2019-03-31 15:43:00,2019-03-31 17:07:00,I-66E east @ MM 63.600,84,3.0
224,Collision,2019-03-31 16:41:00,2019-03-31 17:31:00,I-66E east @ MM 60.300,50,2.0
225,Collision,2019-03-31 17:02:00,2019-03-31 18:37:00,I-66E east @ MM 54.000,95,2.0
226,Collision,2019-03-31 18:05:00,2019-03-31 18:54:00,I-66E east @ MM 60.000,49,
227,Collision,2019-03-31 21:56:00,2019-03-31 22:58:00,I-66E east @ MM 64.000,62,1.0
228,Collision,2019-03-06 18:57:00,2019-03-06 19:36:00,VA-7E east @ MM 46.800,39,2.0
229,Collision,2019-03-15 19:43:00,2019-03-15 20:16:00,VA-7W west @ MM 49.380,33,1.0
230,Collision,2019-03-16 08:13:00,2019-03-16 09:00:00,VA-7E east @ MM 43.930,47,5.0
231,Collision,2019-03-20 15:22:00,2019-03-20 16:38:00,VA-7E east @ MM 58.030,76,4.0
232,Collision,2019-03-23 14:46:00,2019-03-23 15:34:00,VA-7E east @ MM 65.520,48,1.0
233,Collision,2019-03-25 13:24:00,2019-03-25 14:29:00,VA-7E east @ MM 47.520,65,5.0
234,Collision,2019-03-29 15:26:00,2019-03-29 19:21:00,VA-7E east @ MM 56.630,235,8.0
