,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
70,Collision,2019-03-06 17:34:00,2019-03-06 17:51:00,I-495,Level_1,1.0
71,Collision,2019-03-06 18:08:00,2019-03-06 19:26:00,I-495,Level_3,1.0
72,Collision,2019-03-07 09:29:00,2019-03-07 11:13:00,I-495,Level_3,1.0
73,Collision,2019-03-08 09:22:00,2019-03-08 10:46:00,I-495,Level_3,1.0
74,Collision,2019-03-08 12:59:00,2019-03-08 14:42:00,I-495,Level_3,1.0
75,Collision,2019-03-08 15:57:00,2019-03-08 18:04:00,I-495,Level_4,1.0
76,Collision,2019-03-08 17:21:00,2019-03-08 18:25:00,I-495,Level_3,1.0
77,Collision,2019-03-08 18:58:00,2019-03-08 19:30:00,I-495,Level_2,1.0
78,Collision,2019-03-08 19:09:00,2019-03-08 21:02:00,I-495,Level_3,1.0
79,Collision,2019-03-09 03:52:00,2019-03-09 04:54:00,I-495,Level_3,1.0
80,Collision,2019-03-09 14:30:00,2019-03-09 15:50:00,I-495,Level_3,2.0
81,Collision,2019-03-10 15:05:00,2019-03-10 15:10:00,I-495,Level_1,3.0
82,Collision,2019-03-10 14:29:00,2019-03-10 15:49:00,I-495,Level_3,2.0
83,Collision,2019-03-10 17:36:00,2019-03-10 19:17:00,I-495,Level_3,1.0
84,Collision,2019-03-11 10:02:00,2019-03-11 10:30:00,I-495,Level_1,2.0
85,Collision,2019-03-12 06:20:00,2019-03-12 07:43:00,I-495,Level_3,3.0
86,Collision,2019-03-12 18:21:00,2019-03-12 19:16:00,I-495,Level_2,1.0
87,Collision,2019-03-13 07:11:00,2019-03-13 08:48:00,I-495,Level_3,1.0
88,Collision,2019-03-14 19:09:00,2019-03-14 19:51:00,I-495,Level_2,1.0
89,Collision,2019-03-16 13:51:00,2019-03-16 14:47:00,I-495,Level_2,1.0
90,Collision,2019-03-16 16:12:00,2019-03-16 18:29:00,I-495,Level_4,0.0
91,Collision,2019-03-17 14:46:00,2019-03-17 16:05:00,I-495,Level_3,1.0
92,Collision,2019-03-17 23:12:00,2019-03-18 01:08:00,I-495,Level_3,3.0
93,Collision,2019-03-18 17:28:00,2019-03-18 17:35:00,I-495,Level_1,0.0
94,Collision,2019-03-19 16:30:00,2019-03-19 17:53:00,I-495,Level_3,2.0
95,Collision,2019-03-19 18:43:00,2019-03-19 19:22:00,I-495,Level_2,1.0
96,Collision,2019-03-20 04:47:00,2019-03-20 06:17:00,I-495,Level_3,4.0
97,Collision,2019-03-20 07:30:00,2019-03-20 08:18:00,I-495,Level_2,1.0
98,Collision,2019-03-20 09:50:00,2019-03-20 11:39:00,I-495,Level_3,0.0
99,Collision,2019-03-20 16:29:00,2019-03-20 17:21:00,I-495,Level_2,1.0
100,Collision,2019-03-21 08:59:00,2019-03-21 10:07:00,I-495,Level_3,1.0
101,Collision,2019-03-21 10:38:00,2019-03-21 11:00:00,I-495,Level_1,2.0
102,Collision,2019-03-21 11:48:00,2019-03-21 11:55:00,I-495,Level_1,2.0
103,Collision,2019-03-21 12:32:00,2019-03-21 13:06:00,I-495,Level_2,1.0
104,Collision,2019-03-21 14:51:00,2019-03-21 15:56:00,I-495,Level_3,0.0
